,name,out1,pre1,out2,pre2,out3,pre3
292,['21280N3_one_1.0'],6.2858872,6.681551,2.7929006,2.8444822,2.109615,1.9763623
293,['22041N2_one_1.0'],1.394368,0.9830749,0.7401497,0.5865159,0.52233505,0.4254756
294,['15202N3_one_1.0'],9.433318,13.158827,4.0721865,6.079135,2.8180735,4.2386465
295,['18081N2_two_1.0'],1.0389298,1.0196301,2.9709802,2.722615,2.9224203,2.744377
296,['21331N2_one_0.5'],4.1553464,4.3608255,1.9177178,1.9120228,1.3749056,1.404914
297,['19300N2_one_1.0'],1.5684705,3.128622,1.556015,1.8817806,1.2655051,1.4154943
298,['21000N2'],3.4035869,3.669715,1.2535439,1.1242836,0.9606301,0.8128569
299,['19051N2_two_0.5'],6.083869,5.644948,4.140672,4.5917153,3.1269462,3.5620723
300,['11020N2_two_0.5'],1.1369377,1.8859034,2.9813204,2.5764966,2.6690826,2.3730774
301,['19230N2_two_1.0'],0.8540745,0.469239,2.2644625,1.9150665,2.5113673,2.5438657
302,['19130N2_two_0.5'],1.2998501,3.0932682,2.8324223,3.1594868,2.6447847,2.6364155
303,['19365N2_two_0.5'],5.033536,4.607738,3.3312607,3.188085,2.5033157,2.4555318
304,['16450N2_two_1.0'],1.4518411,2.307067,4.0911217,4.3506618,4.436796,4.216223
305,['21111N3_one_0.5'],3.4587593,2.8236978,1.587233,1.2419916,1.0505285,0.9500936
306,['16420N2'],2.4362948,2.3357868,0.84236103,0.7048421,0.6178397,0.43798733
307,['19210N2_two_0.5'],4.92239,4.2375727,4.1457243,3.6810396,3.2144337,2.9503489
308,['21014N2_one_1.0'],5.0054536,4.8293076,2.3051808,2.3802202,1.7147835,1.699954
309,['16390N2_one_0.5'],6.170082,6.2897186,2.7730312,2.6953504,1.8380016,1.906951
310,['21014N2_one_0.5'],5.692484,5.663101,2.3555925,2.3454053,1.6902149,1.7123818
311,['13100N2_one_0.5'],7.061232,5.319318,2.993147,2.6639073,2.0269473,1.9692254
312,['19353N2_one_0.5'],2.6430876,3.3032076,1.5083956,1.5386168,1.0352557,1.141441
313,['19500N2_one_1.0'],4.559832,5.111,2.0180085,2.1031733,1.5628898,1.4915378
314,['19461N2_one_0.5'],2.0233772,2.238041,1.6897014,1.2001009,1.0673038,0.88266826
315,['16142N2_two_0.5'],3.3171444,3.7600913,4.3682547,4.4169955,3.756453,3.711968
316,['20290N2'],1.7423726,1.7934549,0.7808187,0.6959821,0.5612616,0.46728826
317,['13180N3_one_0.5'],0.42296207,0.84872806,0.68041253,0.7489536,0.5641353,0.6081855
318,['19280N2_two_0.5'],2.7338731,2.572999,2.9326713,2.8965387,2.3597612,2.4871278
319,['17140N2_one_0.5'],3.1262896,3.0674894,1.8608223,1.6495495,1.3783613,1.2623142
320,['15130N2_one_0.5'],4.866082,4.5951023,1.9069781,1.7971395,1.3250227,1.3160136
321,['19460N2_two_0.5'],1.1111398,2.5151043,2.7640727,3.2272348,2.5057952,2.8954585
322,['19421N3_two_0.5'],16.582146,15.505514,9.295624,9.840573,6.507045,7.349325
323,['19320C2_one_1.0'],1.2942517,1.2269007,0.6247825,0.7127508,0.4388668,0.43360376
324,['19282N2_two_1.0'],1.2982293,1.8873031,2.6965663,2.7638457,2.6937172,2.5980153
325,['21690N2_one_1.0'],3.4786255,2.8118553,1.6915976,1.6049739,1.3367158,1.2398812
326,['21000N2_two_1.0'],1.6141329,1.8291922,2.9403744,3.1719308,2.7224338,3.1756487
327,['15182N2_one_0.5'],4.1159334,4.2785993,1.6652377,1.506347,1.1555647,1.1005185
328,['17162N3'],13.797811,12.772012,5.655886,5.244794,4.4450927,3.965815
329,['19252N3_one_1.0'],1.1610883,2.1930206,1.3030716,1.2032133,0.8586712,0.88749826
330,['18083N2_two_0.5'],2.8963196,3.5937934,3.0281827,2.8577352,2.2084122,2.240829
331,['15183N2_two_1.0'],2.569403,3.3430629,3.3477054,3.5271106,2.941047,2.9349406
332,['18101N2'],5.027131,5.13836,1.8690699,1.9436375,1.4182061,1.4896547
333,['18091N2_two_0.5'],3.3253543,4.183481,4.1345286,3.184129,2.9381976,2.4422565
334,['15182N2'],3.8714464,4.3006034,1.4124808,1.3454025,1.063612,0.99504805
335,['19421N3_one_1.0'],12.136749,12.020284,5.329161,5.355551,3.8151827,3.8567255
336,['20182N2_one_1.0'],1.6187894,1.6115279,1.209722,1.325998,1.0335132,1.0723797
337,['16031N2_one_0.5'],4.371253,4.4124126,1.9097998,1.8259323,1.3186443,1.2945035
338,['16030N2_two_0.5'],4.3442082,3.9794054,3.9480736,3.5807276,3.1466305,2.9341514
339,['15070N2_one_0.5'],4.528842,4.4416556,2.0489495,1.7855895,1.4771624,1.3087809
340,['19214N2'],4.4276958,4.7597933,1.6493467,1.6892118,1.2580653,1.2181932
341,['15071N2_one_0.5'],4.6519794,4.39098,1.9461483,1.872444,1.4549441,1.3800225
342,['15181N2_two_1.0'],3.7206447,3.4967465,3.4600482,3.202681,2.8311179,2.5984087
343,['20169N2_two_0.5'],1.8302718,1.8269231,2.6873827,2.7386127,2.2132835,2.458262
344,['19215C2_one_0.5'],4.351634,4.635809,1.8889853,1.9791543,1.3134731,1.409421
345,['20520N3_one_1.0'],1.467509,1.9495018,1.1865823,1.5898656,0.8881523,1.2585275
346,['16332N3'],9.089444,10.208751,3.4330213,3.6816955,2.6223745,2.6231687
347,['20600N2'],3.8023825,4.1677,1.4299883,1.4846939,1.0635213,1.1037147
348,['19010N2_one_1.0'],1.0244546,1.9178965,1.0311526,1.2608756,0.81791496,1.0532087
349,['19001N3_two_1.0'],1.3949665,0.6143911,3.3180869,3.9808426,3.7618592,3.826315
350,['15161N2_one_1.0'],2.3045878,1.9094317,1.190362,1.0648057,0.89417046,0.7916018
351,['16032N2_one_1.0'],4.52406,5.240781,2.2448556,2.3892572,1.6176094,1.6669165
352,['20540N2'],1.0236281,1.5347514,0.4743299,0.50098276,0.3377198,0.31656146
353,['20581N2_two_0.5'],1.8201864,2.219572,2.6461267,2.5480847,2.3237288,2.2079651
354,['21190N2_two_1.0'],1.8536298,1.4937314,3.6667979,3.202024,3.565068,3.4043715
355,['20600N2_one_0.5'],3.6958487,3.780851,1.6538677,1.7296143,1.1676235,1.2847103
356,['21315N3_two_1.0'],1.4478879,1.8921623,3.3841293,3.955801,3.4346151,3.7966533
357,['16130N3_two_0.5'],19.579876,19.520115,8.387357,8.645483,5.860097,6.2348523
358,['12012N2_one_1.0'],2.6396353,2.538729,1.2828444,1.453864,1.0073731,1.1285805
359,['21241C2_one_0.5'],2.1879,2.2177432,1.3446263,1.3576801,0.9716158,1.0204393
360,['19241N3_one_1.0'],0.29180703,0.30203986,0.45944625,0.55303454,0.40424356,0.46661973
361,['21360N2_one_1.0'],1.5054941,1.9555876,0.9078682,0.9105238,0.6080668,0.66480803
362,['15251N2'],4.234688,4.015165,1.6012125,1.5199741,1.1882468,1.1069756
363,['21001N2_one_0.5'],3.6662536,3.9052148,1.612198,1.351967,1.1572,0.90342224
364,['19401N3_two_0.5'],2.9289591,3.8601477,6.5734086,4.8341846,5.735106,3.9272146
365,['13190N2_one_1.0'],0.8824631,1.5240006,0.79920846,0.95408237,0.5355455,0.6849344
366,['14072N2_two_0.5'],7.5224643,6.72991,5.5197196,5.171771,3.811422,3.9665995
367,['20161N2_one_0.5'],2.6238425,2.816967,0.9924441,1.2319558,0.6890502,0.8781594
368,['17070N2_two_0.5'],3.752778,4.2226467,3.834538,3.3948116,3.0510035,2.6938076
369,['18050N2'],4.6426816,4.2240515,1.7623006,1.4836332,1.344043,1.0973495
370,['19351N2_one_0.5'],2.5284545,2.7464786,1.2417747,1.4723313,0.9056562,1.069607
371,['16070N2'],2.6921546,2.920008,1.1234432,0.94175875,0.8088608,0.6796875
372,['14091N2_one_0.5'],3.3579428,3.254756,1.7115562,1.5777663,1.1811391,1.1961842
373,['18120N3_two_0.5'],1.0012976,1.329029,2.4488719,2.8215322,2.5622725,2.4598877
374,['19364N2_one_0.5'],5.1324744,5.0903635,2.1680267,2.0927985,1.5473163,1.5047547
375,['17152N2'],3.767454,4.0973854,1.4169633,1.4021486,1.0747403,0.9975221
376,['19241N3_one_0.5'],0.4260672,0.38345242,0.63391954,0.47572803,0.47353563,0.32300854
377,['14072N2_one_1.0'],6.905939,6.5644755,3.034293,3.181101,2.1136987,2.2748535
378,['21680N2_one_1.0'],0.7338375,1.2711023,0.88896215,0.96060956,0.824993,0.7285546
379,['16173N2_two_1.0'],1.9100038,2.3910613,3.6737587,3.3761137,3.5168035,3.3763165
380,['19301N2'],2.2852762,2.980581,0.82750344,0.89745057,0.590584,0.6329279
381,['15140N2_two_1.0'],1.2327987,1.5462528,3.1436148,2.7340448,3.285683,2.8004427
382,['20130N2_two_0.5'],3.4652143,3.0163815,2.9776897,3.0381947,2.3439617,2.5826764
383,['19370N2'],2.9438686,2.8842542,1.2308217,0.9606128,0.8729526,0.6971029
384,['20362N2_one_0.5'],1.3894111,1.886761,1.0115407,1.1006035,0.7165234,0.7764468
385,['19000N3_two_0.5'],13.733405,7.6185884,7.6036315,5.999361,5.1530447,4.5479345
386,['19215C2_two_0.5'],4.318677,4.1746855,3.6941295,3.6574755,2.77556,2.905869
387,['15180N2_two_0.5'],4.1181026,3.554512,3.1105788,3.003934,2.1526098,2.394532
388,['20320N2_one_1.0'],3.9612982,3.9156525,2.3096106,2.4837563,1.8481447,1.8874819
389,['19520N2_one_1.0'],3.9072592,3.5172374,1.8525062,1.7145251,1.2710916,1.2630851
390,['15120N2_two_1.0'],2.2634792,1.7627852,3.988723,3.2279277,3.7821786,3.336113
391,['16410C2'],1.6937886,1.8093352,0.5954384,0.6347141,0.4302096,0.41925907
392,['16140N2_two_0.5'],1.7465073,1.655461,3.3506317,3.3414397,3.128401,3.037013
393,['17110N2'],5.831642,7.1089497,2.0802534,2.308076,1.5779017,1.7281117
394,['20321N2_one_0.5'],5.09164,5.1371355,2.4188082,2.6036878,1.7752291,1.9205987
395,['15240N2_two_1.0'],3.6015594,3.956801,3.6578333,3.6530483,2.8651736,2.921609
396,['15101N2'],3.0184138,2.7173443,1.1046362,0.8513433,0.8253822,0.6210542
397,['20564N3_two_1.0'],0.32347077,0.68306017,1.2222334,1.8284607,1.6399553,2.7091372
398,['15184N2_one_0.5'],4.295173,4.324441,1.6792823,1.5153706,1.2045927,1.0793993
399,['19050N2'],5.304644,5.320901,1.9605851,1.745006,1.5107582,1.277902
400,['18091N2'],4.971754,5.340335,2.4112391,2.4886482,1.7457767,1.8113246
401,['18112N2_two_0.5'],1.0543805,1.8934131,2.4726882,2.3010714,2.2841341,2.0690594
402,['14100N2_one_1.0'],2.470813,3.197813,1.8583734,2.0522692,1.4084111,1.5291182
403,['18134N3_one_1.0'],2.465012,2.1360435,1.6862884,1.5979426,1.2108746,1.2191327
404,['18133N3_one_1.0'],1.3543465,1.8090568,1.4655917,1.5255553,1.1571912,1.2963707
405,['17153N2_one_1.0'],3.1599672,3.0808682,1.4494982,1.5669683,1.0882741,1.1433506
406,['21010N2'],4.8188543,4.75813,1.8416522,1.544839,1.3987789,1.1250273
407,['13150N2_one_1.0'],2.132717,2.0606546,1.7514638,1.5010471,1.3780326,1.2423142
408,['19340N2'],3.2425041,2.9891446,1.1690248,1.201467,0.8454564,0.90117455
409,['20421N2_one_0.5'],1.6302841,1.5857081,0.7575562,0.75094104,0.5937645,0.5996361
410,['20270C2_one_1.0'],0.54337627,1.0603127,0.71428025,0.8261138,0.76077867,0.75795376
411,['20361N2_two_0.5'],1.5529507,3.1613538,3.0703905,3.518468,2.8945098,2.9753318
412,['17163N3'],8.375155,8.494923,3.111145,3.4852924,2.3501003,2.6569238
413,['20390N2_one_0.5'],3.7309058,3.6560822,1.7903571,1.6238344,1.2826625,1.1952664
414,['21390N2'],4.758364,4.5673,1.5581923,1.6981671,1.0866328,1.2469394
415,['21311N3_one_0.5'],2.5148056,2.2881136,1.7174711,1.590718,1.3422548,1.2580923
416,['20671N2_one_1.0'],1.1293373,1.6153225,0.9793926,1.2670647,0.8163905,1.0318384
417,['21120N2_two_1.0'],4.375104,4.6675034,4.9026937,4.8497972,4.3163757,3.9886932
418,['17010N2'],3.890699,3.7744083,1.3702646,1.3318015,1.0286597,0.9397868
419,['16412C2_one_0.5'],1.7742057,1.9321555,0.84323305,0.75628996,0.53326386,0.5028918
420,['07011N3_two_1.0'],0.283574,0.4723556,1.6352553,2.159205,2.1934502,2.9141486
421,['19061N2_two_0.5'],1.0808067,1.6046842,2.7206173,2.8815196,2.7376525,2.6943502
422,['15021N2_one_1.0'],7.2250595,7.9370813,3.0117533,3.378325,2.076761,2.3219361
423,['20600N2_two_1.0'],1.2668643,1.981609,2.8378801,3.1560225,2.8571706,2.9767566
424,['15150N2_two_0.5'],5.6330543,5.1640296,4.5539203,4.0171094,3.087813,3.0911796
425,['19231N2_two_0.5'],1.24518,2.4338567,3.0992765,3.4219677,2.923534,2.9140005
426,['19050N2_two_0.5'],5.462665,5.0992618,4.170203,4.532137,3.1558776,3.6128573
427,['19403N3_one_1.0'],0.86853445,1.6828611,1.2970307,1.3588505,1.0254321,1.1266545
428,['21083N2_two_0.5'],2.329802,2.9086068,2.8953831,3.1745386,2.3449104,2.7462738
429,['21000N2_two_0.5'],3.4511287,2.9609988,3.0291872,3.430708,2.3635714,2.958877
430,['14020N2_one_0.5'],3.1103325,3.711761,1.5903728,1.7642348,1.127992,1.2555168
431,['21700N2_one_1.0'],10.481798,11.646926,4.208794,4.955819,2.9306421,3.5569272
432,['18021N3_two_0.5'],2.3723001,3.677792,5.700516,4.376253,4.9670033,3.6048086
433,['20653N2_one_1.0'],1.1408006,1.481184,0.5881494,0.7886294,0.4891327,0.6607194
434,['16111N3_two_1.0'],7.0806546,7.525676,9.650718,9.027679,7.226143,7.155552
435,['19170N2'],2.8005586,2.831519,1.1063888,1.0596108,0.8298343,0.75611496
436,['20311N2_one_0.5'],11.3042555,14.949497,4.8759537,6.6877894,3.544622,4.697426
437,['20180N2_one_0.5'],3.9544456,3.820911,1.7802376,1.5769694,1.2204242,1.1504649
438,['16150N2'],3.942907,4.099517,1.456651,1.5282104,1.07109,1.065305
439,['14010N2'],3.3903482,2.7600803,1.280496,1.1641779,0.9299147,0.8047341
440,['20150N2_two_0.5'],2.8649127,2.703871,2.43706,2.438543,1.8945258,1.9936421
441,['19482N2_one_0.5'],2.6443517,2.661549,1.1208119,0.99757695,0.7356899,0.7317537
442,['21200N2_two_1.0'],0.7397293,0.9709822,2.3574038,2.2480047,2.7641153,2.6827788
443,['14031N2_one_0.5'],5.2366242,4.777216,2.3420324,2.1851363,1.5503002,1.6128067
444,['16050N2'],2.784728,3.1627169,0.96996284,1.0015675,0.71377146,0.73153484
445,['19220N2_two_0.5'],5.1083026,4.731371,5.2880464,5.412796,4.466094,4.412777
446,['13130N2_one_1.0'],5.05252,5.0887127,2.338669,2.0645347,1.7429874,1.4737039
447,['19181N2_one_1.0'],2.8354797,2.940091,1.6439433,1.9453409,1.3087498,1.5867023
448,['20370N3'],8.089072,6.096104,2.864379,2.6593442,2.1489375,2.1481595
449,['16090N2_one_1.0'],3.024888,3.3408277,2.0748827,1.8555021,1.558675,1.4268854
450,['20300N2_one_1.0'],2.4310377,2.7199562,1.7284793,1.6830457,1.3205422,1.316303
451,['19352N2_one_1.0'],1.9377503,3.208488,1.5264906,1.7393063,1.1674653,1.309294
452,['20400N2_one_0.5'],1.1573052,2.506791,1.1923988,1.4580631,0.8137786,1.0799062
453,['20171N2'],0.65789604,1.2650424,0.37070718,0.49567533,0.25917011,0.23522806
454,['21313N3_one_1.0'],4.474364,3.709191,2.4086034,2.4387503,1.9240087,1.8687267
455,['16413C2'],1.496924,1.6916943,0.56531537,0.5790467,0.40331075,0.37438774
456,['20121N3'],1.8598255,2.2497346,0.8438851,0.9676937,0.600129,0.7018722
457,['21422N2'],3.0009396,3.0004978,1.0644832,1.1772629,0.68757284,0.88484883
458,['15010N2_one_1.0'],3.54147,3.8016996,1.5949891,1.9549726,1.2106569,1.4299297
459,['13161N2_one_1.0'],5.522274,5.624915,2.4705944,2.4451854,1.6425574,1.5724458
460,['20330N2'],5.4582877,5.102378,2.0244699,1.6681542,1.5532734,1.1901516
461,['19430N2_two_0.5'],0.69186467,0.9652735,2.1689985,2.1829941,2.4132152,2.0433788
462,['19141N2'],1.5360273,1.6575503,1.272875,0.9104806,0.90672463,0.78465664
463,['19340N2_one_1.0'],1.4769841,2.0275521,1.4626979,1.3714988,1.1499615,1.0276283
464,['16340N2_one_1.0'],3.8790576,4.255984,2.028396,2.2949858,1.3083646,1.6464885
465,['19530N2_one_0.5'],4.693993,4.13618,2.1141887,1.9274116,1.5760663,1.3924613
466,['16057N2_two_0.5'],4.5319247,4.1145825,1.8410503,1.8132424,1.2583858,1.3335887
467,['20670N3'],2.564158,2.8155065,0.92597914,0.87681997,0.6757517,0.6621771
468,['13160N2_two_1.0'],1.7514983,1.5989342,4.6849194,4.8285,4.729628,4.509492
469,['13012N2'],4.3615494,4.491698,1.6438632,1.604539,1.2686735,1.147094
470,['21571N3_one_0.5'],3.3227613,2.8511074,1.3309131,1.2903932,0.95335066,0.95818305
471,['19530N2_two_1.0'],1.2877599,1.2087616,3.1410818,2.6680264,3.2444274,2.9521496
472,['16061N2_one_1.0'],14.121584,14.348976,6.284766,6.2862988,4.56182,4.4749165
473,['21350N2'],8.953199,10.07511,3.5702329,3.3789685,2.532126,2.290346
474,['20590N2'],3.482894,4.036271,1.3913575,1.4853874,1.0483327,1.0652174
475,['2016bN2_two_0.5'],3.1922202,3.4537954,4.30274,3.915666,3.792444,3.2855704
476,['16191N2_one_1.0'],1.7673275,2.6442013,1.6061974,1.6376824,1.2069292,1.2453948
477,['20411N2'],2.892594,2.5181599,1.0794312,1.0766739,0.7786515,0.7951449
478,['19200N2'],4.597406,4.3212237,2.2261088,1.8494716,1.5921019,1.361584
479,['19361N2_one_0.5'],5.3777256,5.2238045,2.235813,2.1505547,1.6419828,1.5032661
480,['21291N3_two_1.0'],1.2344363,1.7282848,3.5153625,2.6548276,3.8478892,3.0014098
481,['20110N3'],18.970188,20.261923,8.545769,8.362579,6.8400965,6.0961366
482,['16272N2_two_1.0'],0.77238846,0.63623405,2.574866,2.721474,2.814116,3.4532487
483,['20270C2_one_0.5'],1.0554001,1.4454978,0.88385975,0.69263005,0.7190532,0.6009579
484,['19462N2'],3.7742627,3.7602391,1.3408656,1.3514262,1.0004795,1.025389
485,['16051N2_one_0.5'],3.771786,3.6522026,1.5702808,1.4228725,1.0626132,1.0463994
486,['21210N2_one_0.5'],3.14753,3.127528,1.7632056,1.5822107,1.2982286,1.1450517
487,['21310N2_two_0.5'],2.5415123,3.4763348,4.1707377,3.8805232,3.6364458,3.2369077
488,['21083N2_one_0.5'],3.0647352,3.45184,1.4658192,1.7716715,1.0711614,1.344184
489,['20331N2_two_0.5'],0.67771596,0.9712106,2.1273754,2.5603726,2.5458221,2.776004
490,['21430N2'],0.72754776,0.87498283,0.4717354,0.54585433,0.26416582,0.382663
491,['16110N3_two_0.5'],15.878654,11.277022,8.449481,7.4093504,5.75585,5.5704165
492,['20542N2_one_0.5'],1.5157326,1.7483011,1.0892459,1.0820832,0.74073416,0.79823005
493,['19453N2_one_1.0'],4.785257,5.0561533,2.3580644,2.2836456,1.7563868,1.6174885
494,['20392N2_two_1.0'],0.9428853,1.2840046,2.5261195,2.4929085,2.7940457,2.8874204
495,['2016bN2_two_1.0'],1.1812812,1.4536588,2.9901822,3.1178818,3.1800463,3.3661947
496,['19550N2_two_0.5'],1.9698907,4.3955755,3.0148983,3.6960807,2.4212487,2.9556425
497,['20060C2'],3.523032,3.3942747,1.1908143,1.196239,0.8918531,0.8441261
498,['15131N2_one_0.5'],5.687106,7.570711,2.1807256,2.568125,1.5733385,1.8168921
499,['21310N2_two_1.0'],0.88504153,1.4466703,2.6260023,3.046329,2.9827573,3.2351525
500,['17040N2_one_0.5'],2.0727978,3.0048137,1.2510443,1.5173374,0.88456535,1.1078216
501,['20118N3'],10.490106,10.180255,3.8631704,3.6911678,2.9607847,2.7847404
502,['13180N3_one_1.0'],0.21658908,0.43282866,0.43002215,0.5393002,0.432155,0.5486109
503,['20153N2_one_1.0'],2.6961741,3.0315037,1.3501157,1.5561788,1.0665338,1.1729913
504,['21572N3'],16.149988,17.70132,5.8957496,6.7884474,4.3210387,5.0231533
505,['18112N2_one_1.0'],2.1708636,2.3229213,1.3005364,1.618287,1.0585726,1.3653066
506,['16331N2_one_0.5'],4.498386,4.234355,2.3034174,1.9369073,1.649814,1.4486202
507,['18050N2_two_1.0'],2.1119823,1.7257974,3.6954765,2.9254792,3.3853765,2.9919875
508,['19522N2_one_1.0'],3.0988667,3.2224119,1.435659,1.3218355,0.9878489,0.94310904
509,['17160N3_one_0.5'],13.243521,10.924624,5.366006,4.910186,3.8770602,3.569346
510,['16141N2_one_1.0'],3.5095055,2.8677044,1.9405106,1.678162,1.5711914,1.2324936
511,['20564N3_two_0.5'],1.2180176,1.4048688,3.3522537,3.2504225,3.5643747,2.9532356
512,['19403N3_one_0.5'],1.7254097,1.8357809,1.5478717,1.2794067,1.0289876,1.009685
513,['20544N2'],1.8214065,2.032671,0.6544856,0.70924747,0.4717803,0.47503233
514,['16053N2_one_0.5'],4.5134006,4.143781,1.6399275,1.3828264,1.1531289,1.0181713
515,['18143N3_two_1.0'],14.3096485,9.464012,12.2087755,10.459808,9.122807,8.250646
516,['21633N2_one_0.5'],1.2382972,1.4842466,1.2369597,0.9305954,0.8675821,0.77210975
517,['21450N2'],7.0707874,6.367343,2.387001,2.2356715,1.7228495,1.6917098
518,['16331N2_one_1.0'],3.5314426,2.8294022,1.9876161,1.6944864,1.6796275,1.3048958
519,['13080N2'],2.8773232,-1.6672957,0.98507977,-0.10040927,0.7338992,0.043531895
520,['20191N2_one_0.5'],6.0429077,6.053162,2.4969528,2.7575974,1.8370215,1.850867
521,['21601N2_one_0.5'],6.094358,5.581399,2.5497057,2.2403967,1.8622618,1.6296062
522,['21051N2_one_1.0'],5.182519,4.225334,2.5682724,2.2510445,1.7793945,1.6427234
523,['20641N2_one_1.0'],2.4294076,2.3721251,1.5728874,1.5503452,1.2380396,1.2275016
524,['18081N2_one_0.5'],3.5655725,3.352527,1.4721062,1.5218691,1.0185122,1.108516
525,['21510N3_one_1.0'],1.1021179,1.592209,1.0964227,1.1234115,0.7741673,0.83160937
526,['16170N2_one_0.5'],3.3657985,3.8728642,1.664553,1.9693854,1.1978574,1.4561913
527,['20290N2_one_1.0'],0.9644711,1.614604,0.9320478,1.082864,0.6699401,0.84520316
528,['07011N3_one_1.0'],4.43627,7.1351843,3.124363,3.2310147,2.1717243,2.275743
529,['19540N2_one_1.0'],1.7758644,1.5704455,1.2946967,1.2145903,0.9441036,1.0107676
530,['14070N2_one_1.0'],3.9360018,3.5396533,1.7574431,1.9183004,1.3202777,1.4353589
531,['21560N3_one_0.5'],1.5199542,2.1104739,1.0893221,1.101629,0.76645166,0.7595048
532,['19465N2'],3.818791,3.104545,1.7041557,1.3664305,1.1941257,0.9923433
533,['20471N2_two_1.0'],0.7681288,1.0577556,2.4764624,2.0832038,2.8624535,2.933253
534,['13050N2'],3.4560785,3.5197525,1.3039625,1.2808675,0.9708507,0.9168898
535,['15081N2_one_1.0'],6.1407976,6.5262485,2.7051308,2.9051034,1.8054719,2.0041814
536,['17131N2_two_1.0'],1.1272347,1.3230453,2.2692297,2.7472522,2.2087808,2.7285755
537,['15162N2'],2.5713556,2.836728,0.92178184,1.0518624,0.6617168,0.7190951
538,['13101N2_two_1.0'],1.3169209,0.64091706,3.6281843,4.0553236,4.2499037,4.0430365
539,['15110N2_one_1.0'],4.452597,4.5115356,1.9397888,2.0194392,1.4153991,1.4965881
540,['16054N2_one_0.5'],3.7273483,3.6069763,1.5072381,1.4022552,1.0168625,1.029368
541,['21571N3_one_1.0'],2.8987336,2.835155,1.3027282,1.4236976,0.968914,1.0657098
542,['20168N2_two_0.5'],2.529494,2.4492638,2.1802454,2.0004525,1.6082441,1.6336513
543,['14031N2_two_0.5'],5.1906924,4.503696,3.5465894,3.4579723,2.5100474,2.652841
544,['19230N2_one_1.0'],3.0565994,2.7304208,1.7870238,1.5524597,1.3317807,1.192062
545,['21001N2_two_0.5'],3.9818718,3.5588307,3.2762363,3.4958634,2.4932656,2.9205973
546,['15030N2_one_1.0'],2.0569146,1.9878198,1.3227977,1.2860318,1.1740512,1.0791641
547,['20271C2'],2.1470656,2.72214,0.79114914,0.8057302,0.55790263,0.6273775
548,['19410N2_one_1.0'],2.5207937,2.7347164,1.7462419,1.4830638,1.3509951,1.0997036
549,['20672N2_one_1.0'],2.0001838,2.6398823,1.5400164,1.7442584,1.1384443,1.3479207
550,['20150N2_two_1.0'],1.3832879,1.5967293,2.4489381,2.5839875,2.1619055,2.4608457
551,['20581N2_one_1.0'],2.0419536,2.2390273,1.2323272,1.2826439,1.0006741,0.99756896
552,['20500N3'],5.9453473,5.988126,2.1678379,2.1125543,1.6089256,1.5829582
553,['21182N2_one_0.5'],3.539873,3.3758602,1.8602192,1.6555274,1.2883013,1.2540027
554,['20341N2_two_0.5'],1.9136999,1.9504309,3.2788856,2.9140506,2.9995778,2.7058775
555,['18041N3_one_0.5'],0.51888007,0.6170459,0.35891828,0.1973033,0.20788021,0.0435369
556,['12012N2_two_0.5'],1.8786197,2.2182035,2.7253606,2.4855826,2.168264,2.1646016
557,['16160N2_two_0.5'],3.8031871,3.6978145,1.3168697,1.332717,0.90111333,0.958037
