name,111K,231K,296K
20281N2_two_0.5,1.982456199,3.712242004,3.286827331
20281N2_two_1.0,0.662282417,2.135125608,2.635822654
20282N2,3.389805398,1.287420974,0.950330854
20282N2_one_0.5,2.775538112,1.507836895,1.107747164
20282N2_one_1.0,2.045128696,1.387528442,1.138505344
20282N2_two_0.5,1.006532956,2.386268806,2.321456989
20290N2,1.74237263,0.780818715,0.561261596
20290N2_one_0.5,1.203424074,0.978090076,0.664468767
20290N2_one_1.0,0.964471121,0.932047757,0.669940115
20300N2,4.058336504,1.462310783,1.097619594
20300N2_one_0.5,3.387669804,1.778647571,1.211401363
20300N2_one_1.0,2.431037723,1.728479276,1.320542237
20300N2_two_0.5,1.217618955,3.095880843,3.064061975
20300N2_two_1.0,0.355513336,1.328162508,1.80709649
20310N2,11.22755703,4.320782451,3.35122231
20310N2_one_0.5,10.22942254,4.208435209,2.929099361
20310N2_one_1.0,8.174005265,3.747678025,2.677555479
20310N2_two_0.5,8.914593967,7.936428279,5.745225958
20310N2_two_1.0,3.591530301,7.079664375,6.445266241
20311N2,12.59572661,5.102814394,4.001037067
20311N2_one_0.5,11.3042557,4.875953829,3.544621905
20311N2_one_1.0,9.35046282,4.66901359,3.318286293
20311N2_two_0.5,11.87889079,8.692798053,6.381834661
20311N2_two_1.0,5.471709733,8.023717146,7.37535057
20320N2,6.11933215,2.323554857,1.790649032
20320N2_one_0.5,5.152109356,2.58199643,1.876752287
20320N2_one_1.0,3.961298109,2.309610596,1.848144692
20320N2_two_0.5,3.98577326,4.808379534,4.257550168
20320N2_two_1.0,1.338303768,3.340341291,3.401456021
20321N2,5.365204994,2.064858055,1.619682145
20321N2_one_0.5,5.09163977,2.418808254,1.77522912
20321N2_one_1.0,4.106963463,2.529917317,1.869444424
20321N2_two_0.5,5.095058654,4.662407227,3.874679891
20321N2_two_1.0,1.847090278,3.764361564,3.670873166
20330N2,5.458287867,2.024469764,1.553273458
20330N2_one_0.5,4.972082986,2.382337692,1.671610302
20330N2_one_1.0,3.781030417,1.955287953,1.704256064
20330N2_two_0.5,3.361318163,4.406940323,3.856523379
20330N2_two_1.0,1.10956004,2.884539855,3.113543276
20331N2,3.834184333,1.384479373,1.019521334
20331N2_one_0.5,2.912826357,1.697102321,1.252196514
20331N2_one_1.0,2.01928546,1.567044778,1.330217687
20331N2_two_0.5,0.677715973,2.127375478,2.545822222
20340N2,3.2777127,1.083361332,0.805269715
20341N2,3.980104893,1.354454349,1.017325156
20341N2_one_0.5,3.569980792,1.63766404,1.193533709
20341N2_one_1.0,2.522945711,1.849652488,1.379231562
20341N2_two_0.5,1.91369981,3.278885616,2.999577746
20341N2_two_1.0,0.579886423,1.938413728,2.26456521
20350N2,2.568291469,0.970922365,0.693255723
20350N2_one_0.5,1.785002382,1.218466698,0.892084749
20350N2_one_1.0,1.009690073,1.087415129,0.886147465
20360N2,4.688571433,1.738988659,1.343430789
20360N2_one_0.5,4.277824405,2.023462343,1.516829535
20360N2_one_1.0,3.294186387,2.028372482,1.597125255
20360N2_two_0.5,2.994823141,3.991567726,3.607636331
20360N2_two_1.0,0.992664914,2.667690267,2.839705268
20361N2,3.552472142,1.293182066,0.962595808
20361N2_one_0.5,3.243109454,1.614180349,1.171129927
20361N2_one_1.0,2.471497827,1.660029386,1.306703965
20361N2_two_0.5,1.552950782,3.070390548,2.894509906
20362N2,2.257727654,0.821371751,0.582170258
20362N2_one_0.5,1.389411109,1.011540688,0.716523384
20362N2_one_1.0,0.766624111,1.006317712,0.806480467
20370N3,8.089072317,2.864379026,2.148937444
20370N3_one_0.5,7.955122594,3.21775103,2.165397184
20370N3_one_1.0,6.462573132,3.303651468,2.214155522
20370N3_two_0.5,3.748050577,6.454457692,4.987217428
20370N3_two_1.0,1.499382218,4.302009546,5.07476081
20380N2,3.768182799,1.394533452,1.02510941
20390N2,4.023161089,1.522015367,1.151863844
20390N2_one_0.5,3.730905774,1.790357131,1.282662489
20390N2_one_1.0,3.122428604,1.659975471,1.316654618
20390N2_two_0.5,2.576259013,3.403782031,2.907883085
20390N2_two_1.0,0.870714668,2.422431967,2.649272353
20391N2,4.200701628,1.581902907,1.205193948
20391N2_one_0.5,3.90465724,1.852645266,1.340031969
20391N2_one_1.0,3.232215602,1.733130046,1.35087908
20391N2_two_0.5,2.784404524,3.541621441,2.963375936
20391N2_two_1.0,0.911991981,2.499403072,2.741931842
20392N2,4.400006979,1.66260184,1.255650701
20392N2_one_0.5,4.033094791,1.93242383,1.401274474
20392N2_one_1.0,3.200700011,1.920759358,1.449933184
20392N2_two_0.5,2.757547676,3.637143523,3.146898218
20392N2_two_1.0,0.942885278,2.526119406,2.79404578
20400N2,2.036243692,1.28102085,0.902731497
20400N2_one_0.5,1.157305249,1.192398747,0.813778585
20400N2_one_1.0,0.680924585,1.117262693,0.810004672
20401N2,6.417903865,2.67477715,1.974759653
20401N2_one_0.5,5.436126897,2.908673177,1.922693392
20401N2_one_1.0,4.173334509,2.596276115,1.842447652
20401N2_two_0.5,2.261617649,4.692326181,4.237571765
20401N2_two_1.0,0.788699039,2.608900241,3.200088826
20402N2,4.768326352,2.092931633,1.519907224
20402N2_one_0.5,4.299533206,2.435139119,1.592383289
20402N2_one_1.0,3.625257735,2.305502326,1.585726617
20402N2_two_0.5,2.823350674,3.871799638,3.015702733
20402N2_two_1.0,1.141035408,3.264887501,3.242535094
20403N2,4.723161588,2.08467852,1.531244337
20403N2_one_0.5,3.779667025,2.208123343,1.495550752
20403N2_one_1.0,2.543686616,2.055273362,1.500743179
20403N2_two_0.5,1.202181965,3.087491014,3.170748111
20403N2_two_1.0,0.41244957,1.430909406,1.936658934
20410N2,4.035982778,1.614003376,1.21201972
20410N2_one_0.5,3.77519823,1.736123771,1.192418359
20410N2_one_1.0,3.150670186,1.606858456,1.157824969
20410N2_two_0.5,2.778791287,3.568192478,2.968712838
20410N2_two_1.0,0.964401252,2.604062693,2.862271543
20411N2,2.892594131,1.079431196,0.778651502
20411N2_one_0.5,2.576704517,1.267149196,0.834030744
20411N2_one_1.0,2.098388603,1.241940117,0.862749461
20411N2_two_0.5,0.953239278,2.280910486,2.154480072
20420N2,1.687570918,0.539179375,0.399648661
20421N2,1.73819813,0.605770808,0.441087265
20421N2_one_0.5,1.630284052,0.757556176,0.59376446
20421N2_one_1.0,0.734593448,0.748609455,0.624863974
20430N3,17.41909187,7.719012451,6.161932197
20430N3_one_0.5,17.46517175,7.390161708,5.520088299
20430N3_one_1.0,15.42225684,6.88258647,5.062011807
20430N3_two_0.5,21.32834151,10.50258533,7.422208537
20430N3_two_1.0,16.49501962,11.71255887,8.629863694
20440N3,2.742692594,1.092089469,0.784334845
20441N3,2.682587314,1.036412834,0.739161051
20442N3,3.064650366,1.153652615,0.823688005
20443N3,2.748621491,0.925000229,0.657756673
20450N2,4.055217119,1.455250555,1.078224521
20450N2_one_0.5,3.076885713,1.679452267,1.149014111
20450N2_one_1.0,2.000390254,1.624512464,1.236389332
20450N2_two_0.5,0.721005211,2.109666281,2.671011766
20460N2,1.248523963,0.481593489,0.338119323
20470N2,3.597584215,1.396799955,1.049393275
20470N2_one_0.5,3.19193817,1.556630679,1.04669
20470N2_one_1.0,2.104307124,1.544586435,1.1100688
20470N2_two_0.5,1.136750434,2.692994784,2.659172098
20470N2_two_1.0,0.388117402,1.242990028,1.673004593
20471N2,4.933226733,1.841116053,1.394894325
20471N2_one_0.5,4.339603417,2.175806031,1.538348871
20471N2_one_1.0,3.426437013,2.238551388,1.633993028
20471N2_two_0.5,2.546538543,4.135987526,3.723733702
20471N2_two_1.0,0.768128805,2.476462267,2.862453514
20472N2,5.877310343,2.267919624,1.747860017
20472N2_one_0.5,5.231701756,2.537410832,1.809552841
20472N2_one_1.0,4.106119172,2.365038093,1.833026815
20472N2_two_0.5,4.294908045,4.814177692,4.09186247
20472N2_two_1.0,1.376618844,3.391442794,3.53843077
20473N2,7.397660422,3.053378937,2.395077269
20473N2_one_0.5,6.824051868,3.159276617,2.36827503
20473N2_one_1.0,5.721656964,2.791300374,2.23543001
20473N2_two_0.5,8.691349627,5.634550424,4.485508169
20473N2_two_1.0,5.122643424,5.274419247,4.531753324
20480N3,25.52880053,12.57078918,10.65673477
20481N3,24.43498978,12.03060999,9.790256981
20490N2,3.073996629,1.133940093,0.85331305
20490N2_one_0.5,2.780294104,1.222203654,0.892442977
20490N2_one_1.0,2.269995939,1.300644815,0.940783754
20490N2_two_0.5,1.811729118,2.712922711,2.271327303
20490N2_two_1.0,0.682506871,1.829311111,2.084293289
20491N2,2.404874662,0.915756204,0.681685615
20491N2_one_0.5,2.081871495,0.938445097,0.796186224
20491N2_one_1.0,1.497140516,0.970781171,0.863410094
20500N3,5.945347127,2.167837811,1.608925609
20501N3,2.280872542,1.141602841,0.822470595
20510N2,4.826307077,1.848989499,1.392706581
20510N2_one_0.5,4.773437665,1.974948211,1.412767647
20510N2_one_1.0,4.060865809,1.776903785,1.292511418
20510N2_two_0.5,4.354781438,3.943753261,2.988716524
20510N2_two_1.0,2.09596833,3.747667849,3.483351291
20520N3,2.562088511,0.92035019,0.661729388
20520N3_one_0.5,2.001281417,1.162648493,0.816829912
20520N3_one_1.0,1.46750903,1.186582275,0.88815231
20521N3,2.863141014,1.005571188,0.743160255
20521N3_one_0.5,2.300118047,1.262567422,0.913139151
20521N3_one_1.0,1.540547977,1.406701703,1.071786689
20530N2,3.844126474,1.781230697,1.311820396
20530N2_one_0.5,3.628468516,1.899874039,1.32121846
20530N2_one_1.0,2.920133776,1.903401938,1.359417604
20530N2_two_0.5,2.460887008,3.389482441,2.79083142
20530N2_two_1.0,0.943278212,2.646112456,2.866949236
20531N2,4.17561756,2.023728753,1.499006906
20531N2_one_0.5,3.808179939,2.156566262,1.501182684
20531N2_one_1.0,3.087375076,2.037055014,1.497105471
20531N2_two_0.5,3.520688154,3.636402143,2.900155784
20531N2_two_1.0,1.475426476,3.340041577,3.2121776
20540N2,1.023628126,0.474329874,0.337719795
20540N2_one_0.5,0.518928553,0.426580771,0.326953546
20540N2_one_1.0,0.274292162,0.35712466,0.301980914
20541N2,0.391516143,0.327137183,0.228129422
20541N2_one_0.5,0.198602598,0.22679966,0.176163191
20541N2_one_1.0,0.113062043,0.20362605,0.185981661
20542N2,2.284019075,0.872927409,0.625198272
20542N2_one_0.5,1.515732658,1.089245901,0.740734183
20542N2_one_1.0,0.817268349,0.981677563,0.793693788
20543N2,1.648716275,0.598180153,0.427172585
20543N2_one_0.5,1.495547908,0.598361535,0.369361102
20543N2_one_1.0,1.131883453,0.599868413,0.371012142
20544N2,1.821406454,0.6544856,0.471780306
20544N2_one_0.5,1.318189302,0.81153839,0.540028498
20544N2_one_1.0,0.662934979,0.750452471,0.532951632
20550N2,0.988959989,0.406236382,0.286365959
20551N2,1.068764297,0.437302348,0.31400325
20560N3,1.157747009,0.885869116,0.668929493
20560N3_one_0.5,0.67335949,0.831406567,0.628740126
20561N3,1.121322303,0.545468447,0.416637271
20562N3,1.03478305,0.742353213,0.543351465
20563N3,2.171945603,1.526156879,1.100912199
20564N3,5.442533253,2.131784025,1.57655045
20564N3_one_0.5,4.408856889,2.502448259,1.687625785
20564N3_one_1.0,2.970790068,2.410445229,1.741002283
20564N3_two_0.5,1.218017604,3.352253721,3.564374786
20564N3_two_1.0,0.323470762,1.222233441,1.639955239
20570N3,4.295485502,1.588583371,1.150098207
20570N3_one_0.5,2.803803118,1.822521814,1.184921759
20570N3_one_1.0,1.66543872,1.694599915,1.200345699
20570N3_two_0.5,0.703343059,2.020830691,2.272813744
20571N3,4.863904048,1.626127663,1.185193339
20571N3_one_0.5,3.503503646,1.897086551,1.22363458
20571N3_one_1.0,2.102128862,1.764676427,1.242786009
20571N3_two_0.5,0.798754975,2.202695267,2.441181608
20580N3,3.419247667,1.252348227,0.942322324
20580N3_one_0.5,2.913479839,1.469240364,1.070403202
20580N3_one_1.0,2.183012859,1.23670058,1.014294055
20580N3_two_0.5,1.931802368,2.672849861,2.351379847
20580N3_two_1.0,0.706423893,1.965361229,2.085401384
20581N2,3.308319835,1.211152768,0.899845566
20581N2_one_0.5,2.800132202,1.37875833,1.018655815
20581N2_one_1.0,2.041953584,1.232327235,1.000674171
20581N2_two_0.5,1.820186411,2.64612676,2.323728884
20581N2_two_1.0,0.686815229,1.916270044,2.038232061
20590N2,3.482893851,1.391357519,1.04833273
20590N2_one_0.5,3.025328325,1.56476833,1.141857227
20590N2_one_1.0,2.530998722,1.368037269,1.014483409
20590N2_two_0.5,1.658146837,2.938086802,2.709749812
20590N2_two_1.0,0.477753406,1.858963428,2.218439559
20600N2,3.802382399,1.429988234,1.06352128
20600N2_one_0.5,3.695848769,1.653867773,1.167623515
20600N2_one_1.0,3.155616781,1.528150749,1.202533123
20600N2_two_0.5,2.90914629,3.337713096,2.620857119
20600N2_two_1.0,1.266864285,2.837880048,2.857170628
20610N2,4.774738872,1.75572267,1.329596495
20610N2_one_0.5,4.044216399,1.984651463,1.487621417
20610N2_one_1.0,2.914749984,2.027840464,1.556906025
20610N2_two_0.5,2.294664847,3.764303515,3.444912932
20610N2_two_1.0,0.696022735,2.17504104,2.525715364
20611N2,5.184483433,1.943839187,1.496666631
20611N2_one_0.5,5.00854271,2.218618062,1.58420342
20611N2_one_1.0,3.963699255,2.018409055,1.591143572
20611N2_two_0.5,4.932165405,4.343553071,3.36358185
20611N2_two_1.0,2.052782959,4.035813655,3.71666104
20620N2,2.454025111,0.869431423,0.645010606
20620N2_one_0.5,2.628392401,0.965368095,0.647380584
20620N2_one_1.0,2.321027857,0.851636059,0.567530386
20620N2_two_0.5,1.759109117,2.066403254,1.49185599
20621N2,0.292256005,0.381753777,0.264181294
20630N2,3.974720291,1.51010834,1.122625773
20630N2_one_0.5,3.03056866,1.755272722,1.287594909
20630N2_one_1.0,2.326466527,1.487814598,1.199464005
20630N2_two_0.5,0.904679204,2.397106152,2.612026721
20631N2,4.248866935,1.734936885,1.289647221
20631N2_one_0.5,3.929020087,1.837040568,1.342059825
20631N2_one_1.0,3.385551438,1.6362679,1.228168965
20631N2_two_0.5,2.867249322,3.419880135,2.832715404
20631N2_two_1.0,1.11270522,2.747118023,2.864623117
20640N2,3.529103572,1.265118142,0.929481322
20640N2_one_0.5,2.72155776,1.53387242,1.095623322
20640N2_one_1.0,1.872311091,1.433691169,1.109384767
20640N2_two_0.5,0.649016988,2.198578781,2.487312917
20641N2,4.135544491,1.498866294,1.115307944
20641N2_one_0.5,3.174620026,1.745245571,1.259670153
20641N2_one_1.0,2.42940764,1.572887377,1.238039589
20641N2_two_0.5,1.098789303,2.92943378,3.05801934
20650N2,2.208895997,0.820386585,0.592871851
20650N2_one_0.5,1.865705108,0.964114775,0.707419713
20650N2_one_1.0,1.435966813,0.740019508,0.660128163
20651N3,1.890946782,0.695911468,0.508960056
20651N3_one_0.5,1.93666335,0.732447789,0.476063135
20651N3_one_1.0,1.408268644,0.703136925,0.486008366
20652N2,2.036270751,0.800148227,0.572532003
20653N2,1.728746574,0.643229264,0.468304544
20653N2_one_0.5,1.421516759,0.756618672,0.552602587
20653N2_one_1.0,1.140800642,0.588149449,0.489132708
20660N2,8.088029295,3.403097333,2.573272184
20660N2_one_0.5,8.927423556,3.743356838,2.558108762
20660N2_one_1.0,8.350998415,3.745810196,2.528406577
20660N2_two_0.5,10.00477235,5.26382331,3.51500093
20660N2_two_1.0,7.367404175,6.490865603,4.47584436
20670N3,2.564158068,0.925979167,0.675751682
20670N3_one_0.5,1.942642313,0.9845008,0.792604388
20671N2,2.256557714,1.017308362,0.734583849
20671N2_one_0.5,1.758193154,1.111730144,0.829084655
20671N2_one_1.0,1.129337263,0.979392617,0.816390532
20672N2,3.247132454,1.160569659,0.862088904
20672N2_one_0.5,2.833154501,1.371367496,1.006095804
20672N2_one_1.0,2.000183897,1.540016417,1.138444308
20672N2_two_0.5,0.956927456,2.449950485,2.428855713
21000N2,3.403586855,1.253543816,0.960630123
21000N2_one_0.5,3.356009374,1.473333036,1.082086302
21000N2_one_1.0,2.948103617,1.336775467,1.094637112
21000N2_two_0.5,3.451128624,3.029187156,2.363571344
21000N2_two_1.0,1.61413293,2.94037448,2.722433732
21001N2,3.70247931,1.386235119,1.06951904
21001N2_one_0.5,3.666253651,1.612197971,1.157199985
21001N2_one_1.0,3.280063149,1.45548646,1.141471753
21001N2_two_0.5,3.981871776,3.276236369,2.493265735
21001N2_two_1.0,1.905433455,3.245547005,2.959194722
21010N2,4.818854168,1.841652192,1.398778936
21010N2_one_0.5,4.548616128,1.989786383,1.459193861
21010N2_one_1.0,3.781050627,1.905776467,1.457750365
21010N2_two_0.5,4.226420472,3.945559181,3.133624718
21010N2_two_1.0,1.872629359,3.553897324,3.373444603
21011N2,4.829602682,1.7997609,1.370035126
21011N2_one_0.5,4.687633286,1.99028319,1.454420951
21011N2_one_1.0,3.880222388,1.993801438,1.493552917
21011N2_two_0.5,4.529857992,3.92690367,3.061406345
21011N2_two_1.0,2.111681825,3.672747023,3.400982404
21012N2,5.872666752,2.241950073,1.728651927
21012N2_one_0.5,6.073758963,2.362522027,1.767933825
21012N2_one_1.0,5.322801979,2.46799309,1.849821088
21012N2_two_0.5,7.337166139,4.524461378,3.293050776
21012N2_two_1.0,4.586802592,4.95561411,4.117547873
21013N2,5.680712746,2.160715985,1.6827512
21013N2_one_0.5,5.806186531,2.365333355,1.726552045
21013N2_one_1.0,5.141678646,2.354557309,1.756607428
21013N2_two_0.5,7.181871804,4.36247911,3.179698001
21013N2_two_1.0,4.625863719,4.77371231,3.911343202
21014N2,5.607268281,2.134858935,1.665127098
21014N2_one_0.5,5.692483678,2.355592454,1.690214845
21014N2_one_1.0,5.005453609,2.305180716,1.714783593
21014N2_two_0.5,6.768920259,4.438389666,3.241631083
21014N2_two_1.0,3.973534465,4.70226009,3.952070221
21020N2,4.76083734,1.850457546,1.351547968
21020N2_one_0.5,3.447910704,2.047074531,1.341649929
21020N2_one_1.0,2.157263388,1.691668419,1.144777967
21020N2_two_0.5,0.948559882,2.730230892,2.917250452
21021N2,3.237580331,1.54128854,1.126388858
21021N2_one_0.5,2.451077772,1.630381701,1.043718463
21021N2_one_1.0,1.681211826,1.494274108,1.044558607
21030N2,2.585562209,1.03069,0.742352261
21030N2_one_0.5,2.173087833,1.151489951,0.818893314
21030N2_one_1.0,1.665626846,0.964485555,0.765699939
21031N2,2.343111044,1.137495806,0.815585258
21031N2_one_0.5,1.479651542,1.279235774,0.866214496
21031N2_one_1.0,0.827500481,0.986396169,0.77618019
21032N2,2.980769664,1.273237175,0.934525361
21032N2_one_0.5,2.345543635,1.397525309,0.978418042
21032N2_one_1.0,1.679363999,1.191394543,0.944435806
21032N2_two_0.5,0.577557963,1.946905371,2.179400238
21033N2,1.787712223,1.085098245,0.777700664
21033N2_one_0.5,1.026483634,1.247568965,0.898568818
21033N2_one_1.0,0.613254553,1.036975239,0.875343109
21034N2,2.377778161,1.141647456,0.823007802
21034N2_one_0.5,1.348431728,1.342180633,0.926359332
21034N2_one_1.0,0.782257912,1.136428169,0.930910833
21035N2,2.393089416,1.145275759,0.828798162
21035N2_one_0.5,1.198708531,1.42562085,1.146701496
21035N2_one_1.0,0.835770802,1.127103278,0.912610716
21040N3,0.89390926,0.544524207,0.375540942
21040N3_one_0.5,0.852017357,0.61127934,0.394509552
21040N3_one_1.0,0.722923913,0.582493728,0.380964819
21041N3,1.796389732,0.781436468,0.565400841
21041N3_one_0.5,1.718482988,0.904412035,0.582053848
21041N3_one_1.0,1.468611061,0.879922446,0.611400538
21050N2,6.243494916,2.395287756,1.807232461
21050N2_one_0.5,6.357480276,2.588814251,1.763397931
21050N2_one_1.0,5.538678762,2.559867574,1.731583836
21050N2_two_0.5,6.105060662,4.757852615,3.29523597
21050N2_two_1.0,3.051052771,5.067630426,4.214228336
21051N2,6.134157653,2.365119565,1.780518141
21051N2_one_0.5,6.19033535,2.486684157,1.705027716
21051N2_one_1.0,5.182518945,2.568272469,1.779394503
21051N2_two_0.5,5.041380796,4.968179152,3.585842586
21051N2_two_1.0,2.197823399,4.75428703,4.290064178
21052N2,5.897063679,2.223531471,1.658999396
21052N2_one_0.5,6.080655895,2.464651271,1.6670012
21052N2_one_1.0,5.200910465,2.418656612,1.661437262
21052N2_two_0.5,5.583306189,4.549293347,3.13411147
21052N2_two_1.0,2.6598846,4.835268256,4.081295886
21053N2,6.39344822,2.410363062,1.835358141
21053N2_one_0.5,6.342108346,2.611384222,1.780492143
21053N2_one_1.0,5.513256207,2.508588952,1.718435309
21053N2_two_0.5,5.466137156,5.085502116,3.658972425
21053N2_two_1.0,2.351901679,4.999158551,4.496764912
21060N2,2.851221008,1.013429953,0.775825262
21070N2,2.610483511,0.834017215,0.608045532
21071N2,2.647683072,0.957206934,0.692374474
21072N2,2.612802078,1.005424259,0.721939972
21073N2,2.665129109,1.050199263,0.763416238
21080N2,4.466900407,1.680405929,1.272154973
21080N2_one_0.5,4.34766322,1.968770441,1.385244815
21080N2_one_1.0,3.777860281,1.801430038,1.390917132
21080N2_two_0.5,4.206701229,3.699444509,2.829166063
21080N2_two_1.0,1.767399025,3.520598195,3.336622579
21081N2,3.563405068,1.369234861,1.024711158
21081N2_one_0.5,3.483510587,1.534866203,1.14308408
21081N2_one_1.0,3.064103075,1.421857921,1.175283796
21081N2_two_0.5,2.382208106,3.313425303,2.742142005
21081N2_two_1.0,0.910802528,2.56369415,2.735466723
21082N2,4.173018814,1.575798697,1.186634722
21082N2_one_0.5,4.104530643,1.802950607,1.294637652
21082N2_one_1.0,3.497033158,1.781763734,1.347414062
21082N2_two_0.5,4.043429681,3.480521088,2.703001217
21082N2_two_1.0,1.941992181,3.335531853,3.088670179
21083N2,3.218575075,1.24717572,0.915279968
21083N2_one_0.5,3.064735206,1.465819242,1.07116136
21083N2_one_1.0,2.700661334,1.310004443,1.091859388
21083N2_two_0.5,2.329802079,2.895383206,2.344910324
21083N2_two_1.0,0.977773359,2.331891956,2.459907526
21090N3,0.109487051,0.058293747,0.040994019
21091N3,0.589433709,0.531732784,0.366165724
21091N3_one_0.5,0.415972226,0.507791077,0.362794024
21091N3_one_1.0,0.157249855,0.417141661,0.335740093
21100N2,5.162835401,1.955227102,1.497586069
21100N2_one_0.5,4.882095978,2.203897282,1.559693718
21100N2_one_1.0,4.049941941,2.091888376,1.580273312
21100N2_two_0.5,4.673195955,4.091192775,3.173466081
21100N2_two_1.0,1.783781227,3.624105288,3.502792235
21101N2,5.009257263,1.872930582,1.422555258
21101N2_one_0.5,4.752290373,2.041904149,1.496088909
21101N2_one_1.0,3.916476759,1.99952577,1.496136946
21101N2_two_0.5,4.214211933,4.078554513,3.231003561
21101N2_two_1.0,1.699764594,3.50423393,3.399290572
21102N2,5.264375695,1.999346953,1.523138501
21102N2_one_0.5,5.044318001,2.15137526,1.567281853
21102N2_one_1.0,4.185036408,2.104216441,1.602262077
21102N2_two_0.5,4.413941966,4.411016629,3.507617387
21102N2_two_1.0,1.779025739,3.684001195,3.567730473
21110N3,10.5926973,4.141385945,3.179716127
21110N3_one_0.5,10.7053831,4.293535632,2.99688389
21110N3_one_1.0,9.033635866,4.12567688,2.879285288
21110N3_two_0.5,9.407945667,8.173670534,5.851109047
21110N3_two_1.0,3.805089435,7.785196044,6.947571463
21111N3,3.312267728,1.427628609,1.013362693
21111N3_one_0.5,3.458759402,1.587232951,1.050528581
21111N3_one_1.0,2.934539541,1.614287756,1.098738486
21111N3_two_0.5,1.990420357,2.697821523,1.95000822
21111N3_two_1.0,1.069174795,2.525221335,2.359719425
21120N2,5.760030393,2.248731969,1.740938365
21120N2_one_0.5,5.939235243,2.460352398,1.787031899
21120N2_one_1.0,5.266189124,2.482912468,1.839275434
21120N2_two_0.5,6.914261605,4.693720663,3.417596747
21120N2_two_1.0,4.375104044,4.902693927,4.31637596
21130N2,3.918394823,1.445227758,1.08678026
21140N2,2.432918465,0.877429348,0.63266513
21140N2_one_0.5,1.619200861,1.303824947,0.879826232
21140N2_one_1.0,1.033548277,1.211793378,1.041288828
21150N2,0.545841927,0.092910964,0.066348296
21170N2,5.355130642,2.014882576,1.555507268
21170N2_one_0.5,5.371065438,2.205892823,1.623660983
21170N2_one_1.0,4.663605963,2.126034132,1.607560001
21170N2_two_0.5,6.028115132,4.236080768,3.156229535
21170N2_two_1.0,3.373132343,4.360803798,3.721285503
21180N2,4.048066243,1.564700904,1.166367209
21181N2,5.069826972,1.841024211,1.392908897
21181N2_one_0.5,4.675054215,2.138781821,1.522719026
21181N2_one_1.0,3.602640053,2.207794423,1.631401884
21181N2_two_0.5,3.08070586,4.426221632,3.766096328
21181N2_two_1.0,1.068311425,3.002901659,3.281103296
21182N2,4.05831686,1.515105497,1.125553836
21182N2_one_0.5,3.53987291,1.860219186,1.288301395
21182N2_one_1.0,2.744772393,1.83902811,1.399254643
21182N2_two_0.5,2.081606318,3.436804162,3.116759044
21182N2_two_1.0,0.665579664,2.089316036,2.450981858
21190N2,5.830901149,2.266100166,1.749179028
21190N2_one_0.5,5.139907443,2.504080256,1.791887833
21190N2_one_1.0,3.978646669,2.415018212,1.80338691
21190N2_two_0.5,5.050143538,4.758428635,4.002505144
21190N2_two_1.0,1.853629877,3.666797907,3.565068015
21191N2,7.724561418,2.909195296,2.211787733
21192N2,9.251926486,3.856968892,2.718021184
21200N2,4.182301688,1.565576491,1.183448021
21200N2_one_0.5,3.947563557,1.857945351,1.299593463
21200N2_one_1.0,3.148454022,1.73366049,1.333578632
21200N2_two_0.5,2.41557822,3.589976101,2.92299039
21200N2_two_1.0,0.739729285,2.357403748,2.764115392
21201N2,3.590122361,1.420535812,1.040240283
21201N2_one_0.5,3.201337051,1.625834891,1.12994016
21201N2_one_1.0,2.449159323,1.56090845,1.190198781
21201N2_two_0.5,1.16861053,2.961529466,2.675487585
21210N2,4.15100188,1.591845544,1.18652303
21210N2_one_0.5,3.147530198,1.763205638,1.298228632
21210N2_one_1.0,2.328292535,1.673274203,1.314839194
21210N2_two_0.5,0.896929022,2.478527448,2.75656379
21220N2,3.66043618,1.465999606,1.107799813
21220N2_one_0.5,3.374287167,1.55343013,1.159767643
21220N2_one_1.0,2.645119636,1.408346677,1.156824277
21220N2_two_0.5,2.16928518,3.068567256,2.65930045
21220N2_two_1.0,0.743725108,2.133004527,2.346031502
21230N2,5.238496535,2.101313902,1.548834081
21230N2_one_0.5,5.321773738,2.323513467,1.545446406
21230N2_one_1.0,4.549702966,2.392380278,1.583357663
21230N2_two_0.5,3.703577201,3.988218967,2.845890976
21230N2_two_1.0,1.898772321,4.069695117,3.494863504
21240C2,1.298035914,0.499659696,0.359231853
21240C2_one_0.5,1.226403413,0.571867926,0.345558756
21240C2_one_1.0,0.787288306,0.585486673,0.462180386
21241C2,2.812683559,1.034156635,0.76217939
21241C2_one_0.5,2.187900148,1.344626281,0.971615798
21241C2_one_1.0,1.75031044,1.270803155,0.984525959
21242C2,2.680417976,0.990128996,0.72398839
21242C2_one_0.5,2.268064512,1.250436044,0.915215772
21242C2_one_1.0,1.650641879,1.316239323,1.058315027
21250N2,3.037955797,0.975295984,0.704656511
21250N2_one_0.5,3.273211322,1.077594046,0.723296124
21250N2_one_1.0,2.871965898,1.073397383,0.749144134
21250N2_two_0.5,2.242102343,2.360239056,1.627821928
21250N2_two_1.0,1.058258849,2.536901385,2.272264391
21251N2,4.649465144,1.658553894,1.236159196
21251N2_one_0.5,4.967705598,1.997066861,1.354095571
21251N2_one_1.0,4.241943864,2.008263406,1.392722042
21251N2_two_0.5,4.303394422,3.818312355,2.81541542
21251N2_two_1.0,2.049185949,3.834804828,3.684531427
21260N2,4.158258322,1.536512431,1.155998449
21260N2_one_0.5,3.769981627,1.841796713,1.313301726
