,name,out1,pre1,out2,pre2,out3,pre3,out4,pre4,out5,pre5,out6,pre6,out7,pre7,out8,pre8,out9,pre9,out10,pre10,out11,pre11,out12,pre12,out13,pre13,out14,pre14,out15,pre15
77,['21481N2'],1.4988695,1.5631448,0.54417753,0.11524308,0.3345037,0.3894273,0.0,-0.100982904,0.0,0.15283835,0.0,0.23319936,0.0,-0.14403808,0.0,0.23419392,0.0,0.16538715,0.0,-0.9433464,0.0,-0.47271955,0.0,-0.75824726,0.0,-0.551056,0.0,-0.5553752,0.0,-0.3685838
78,['21633N2'],2.3702502,3.2145185,0.89708835,1.2406621,0.57792985,0.7391647,1.2382972,1.2520428,1.2369597,0.72805905,0.8675821,0.4463246,0.7357913,0.9556139,1.0775968,0.70432687,0.92471087,0.72257376,0.0,0.014099598,0.0,0.47129738,0.0,0.637838,0.0,-0.42211545,0.0,-0.027023196,0.0,0.17820871
79,['21242C2'],2.680418,2.688746,0.990129,1.0478407,0.7239884,0.7061826,2.2680645,1.9308443,1.2504361,1.1250666,0.9152158,0.82801723,1.6506419,1.3088388,1.3162394,1.0320888,1.058315,0.8004292,0.0,-0.026932955,0.0,0.95480406,0.0,0.99909145,0.0,-0.4535836,0.0,0.09959006,0.0,0.36562932
80,['20442N3'],3.0646503,2.9222283,1.1536527,1.089099,0.82368803,0.66756606,0.0,0.03305173,0.0,0.0060731173,0.0,0.024049282,0.0,-0.07907927,0.0,0.083709836,0.0,-3.1352043e-05,0.0,-0.31898892,0.0,-0.122379184,0.0,-0.055580497,0.0,-0.4088725,0.0,-0.25697267,0.0,-0.15307558
81,['21081N2'],3.563405,2.9977608,1.3692349,0.9636785,1.0247111,0.8152369,3.4835105,2.6761785,1.5348662,1.35896,1.143084,0.9326091,3.0641031,2.213349,1.421858,1.3468676,1.1752838,0.7954147,2.382208,1.5331131,3.3134253,2.340249,2.742142,1.8723024,0.91080254,0.63764775,2.5636942,1.4023273,2.7354667,1.4522661
82,['16510N2'],2.432174,4.479459,0.8732097,1.8149799,0.631392,1.3098109,1.6691563,3.0302613,1.0953062,1.4796519,0.7146633,1.1081368,0.8850279,2.4259644,0.97255355,1.4408194,0.7895498,1.1049254,0.0,1.9298792,0.0,2.5189247,0.0,2.086105,0.0,0.48048687,0.0,1.7053454,0.0,1.7949035
83,['16061N2'],16.83725,14.971628,7.2195587,6.2266717,5.7445016,4.9371386,16.359446,15.014338,6.8143296,6.3613715,5.011397,4.7115474,14.121584,12.81873,6.284766,5.921049,4.56182,4.305892,20.526308,11.910153,11.068583,8.43483,7.697482,6.4301224,10.998986,7.082771,12.354111,8.297934,9.385509,7.0269823
84,['17030N2'],5.006177,3.65063,1.8926847,1.3909293,1.4541359,1.0417855,4.3826804,2.987473,2.3010144,1.3922071,1.6120322,1.075284,3.438952,2.273745,2.1139238,1.3907968,1.676088,1.0543802,2.8917363,2.0309944,4.163145,2.4378595,3.793418,2.1280465,0.8660624,0.6910337,2.6374197,1.6710461,2.894332,1.6122525
85,['16142N2'],5.4761,4.5640683,2.0305662,1.7717588,1.5666556,1.2572773,4.7521133,4.365458,2.2009404,1.9425358,1.6051831,1.4950927,3.6585274,3.5222025,2.1671088,1.9176214,1.7357786,1.5025609,3.3171444,3.508538,4.3682547,3.762327,3.756453,3.0247912,1.0502942,1.4165996,2.8577354,2.9558713,3.1007226,2.8022375
86,['20021N2'],3.9194396,2.2061493,1.4339706,0.8920019,1.0539813,0.5752151,0.0,0.5426445,0.0,0.27518153,0.0,0.26379704,0.0,0.3367833,0.0,0.3042574,0.0,0.34436166,0.0,-0.33102643,0.0,0.062105417,0.0,0.27092123,0.0,-0.2882794,0.0,-0.2530743,0.0,-0.17517579
87,['20203N2'],4.3538904,2.8987675,1.8583366,1.139921,1.3984544,1.1174338,3.4626806,3.4065776,1.8764772,1.6664319,1.3341308,1.3151579,2.4219184,2.6491652,1.7820563,1.5994377,1.3654531,1.1626465,1.6329815,2.5804863,3.20784,2.690606,3.207249,2.0674782,0.44618154,1.5842346,1.7350932,1.8203897,2.115537,1.6676321
88,['20563N3'],2.1719456,2.026642,1.5261569,0.738395,1.1009122,0.6345413,0.0,0.6947595,0.0,0.3818152,0.0,0.28980887,0.0,0.51620376,0.0,0.4360453,0.0,0.20550394,0.0,0.38733828,0.0,0.7413764,0.0,0.5640799,0.0,0.076716065,0.0,0.35084605,0.0,0.42275786
89,['17156N2'],0.83384943,2.0580244,0.44697183,0.7918229,0.31135035,0.6183505,0.64040977,0.2665224,0.49950793,0.17917645,0.31537962,0.11762786,0.43058106,0.06005788,0.48702887,0.113245845,0.3230175,0.076725125,0.0,-0.6083325,0.0,-0.3616618,0.0,-0.34810126,0.0,-0.21073043,0.0,-0.55306876,0.0,-0.54591405
90,['16450N2'],6.2457547,5.0187554,2.5754282,1.9810152,1.9454964,1.474772,6.0517273,5.238979,2.829759,2.4532695,1.9297745,1.6884856,4.875541,4.203319,2.7677274,2.3157775,1.9165839,1.707412,3.838473,3.3695526,5.3419676,3.5638056,4.173234,2.9225621,1.4518411,1.5938491,4.0911217,2.6895244,4.436796,2.496922
91,['19454N2'],6.0497494,5.2593865,2.3148217,2.0738602,1.8033175,1.4676808,5.9985213,4.8749194,2.4389775,2.1768615,1.7354728,1.5012939,5.086684,3.9370952,2.4759984,2.0978954,1.7768472,1.5261396,6.91732,3.9740353,4.613509,3.695152,3.4358385,2.9661899,4.4151855,1.8655521,4.4310536,3.0910668,3.8390691,2.8092685
92,['2016aN2'],4.0988374,3.2309263,1.5312349,1.1895213,1.1627665,0.8779389,4.0212474,2.560259,1.7648487,1.1735532,1.262487,0.873827,3.4743857,2.0176294,1.6964295,1.168686,1.3047055,0.9156825,4.2635818,1.9911941,3.3350627,1.920691,2.5388749,1.5930301,2.1164005,0.92703944,3.3700604,1.598396,3.0165355,1.4367396
93,['18041N3'],0.7074965,1.5620693,0.3127502,0.52843094,0.2157334,0.5198543,0.51888007,0.8774984,0.35891828,0.537331,0.20788021,0.4297787,0.33878848,0.54935324,0.38868922,0.58399415,0.21018371,0.18544018,0.0,-0.13202226,0.0,0.5930052,0.0,0.44632423,0.0,-0.1429416,0.0,-0.06596327,0.0,0.03523898
94,['20510N2'],4.8263073,4.369568,1.8489895,1.6348367,1.3927066,1.187778,4.7734375,3.5034251,1.9749482,1.7528425,1.4127676,1.189493,4.060866,2.658131,1.7769037,1.6532531,1.2925115,1.2176557,4.3547816,1.366722,3.9437532,2.2423897,2.9887166,2.0194383,2.0959682,0.28112066,3.7476678,1.2475743,3.4833512,1.3743423
95,['11001N2'],2.6815221,3.0972357,1.4027145,1.1655641,0.97069997,0.7818321,0.0,-0.35534227,0.0,-0.16222775,0.0,-0.15389192,0.0,-0.39227808,0.0,-0.26611722,0.0,-0.1737951,0.0,-0.66848004,0.0,-0.6455935,0.0,-0.5875546,0.0,-0.22282302,0.0,-0.5606955,0.0,-0.5399059
96,['16020N2'],3.4704173,3.2579708,1.2247305,1.0495713,0.91401845,0.8060254,0.0,-0.06022048,0.0,-0.14475262,0.0,0.011605024,0.0,-0.18148768,0.0,-0.089978814,0.0,-0.120880365,0.0,-0.6792027,0.0,-0.3925289,0.0,-0.43797886,0.0,-0.36956155,0.0,-0.38186777,0.0,-0.4584936
97,['16031N2'],4.443652,3.8353553,1.626137,1.5313356,1.226944,1.002428,4.371253,3.184977,1.9097998,1.5133605,1.3186443,0.9925746,3.609667,2.6196938,2.037644,1.4277325,1.4591633,1.1040707,3.9773514,2.897347,3.5881412,2.7916527,2.7692986,2.2633994,1.9184251,1.2539117,3.306413,2.3661022,3.1167006,2.2217622
98,['16242C2'],0.3771,0.6906365,0.038243674,0.2671392,0.033906356,0.30837035,0.0,-0.5112611,0.0,-0.14572728,0.0,0.016326308,0.0,-0.6667744,0.0,0.06843114,0.0,0.17117763,0.0,-0.6530043,0.0,-0.5883726,0.0,-0.4521879,0.0,-0.47708523,0.0,-0.73893297,0.0,-0.5638703
99,['21300C3'],5.0061855,4.7354527,1.9711887,1.8835717,1.448342,1.3791039,4.9021063,3.2416701,2.135793,1.6117533,1.3887441,1.0559313,4.0998635,2.641992,2.066463,1.5094779,1.3575177,1.0911677,2.4853523,2.2593386,4.049355,2.4889383,3.0557454,2.115225,1.174626,1.0140493,3.1583798,1.7973541,3.3371654,1.7649456
100,['16410C2'],1.6937886,2.7644026,0.5954384,1.1007276,0.4302096,0.80058277,1.593323,0.7182834,0.6260353,0.36173332,0.45674828,0.3451966,1.392314,0.43353438,0.74167114,0.37138677,0.48066455,0.35479403,0.0,-0.2928716,0.0,0.09770584,0.0,0.041953444,0.0,-0.23542368,0.0,-0.24205363,0.0,-0.19876659
101,['17070N2'],4.6888127,4.1286783,1.764145,1.6252164,1.3168945,1.1930776,4.3643684,3.9493217,1.9049991,1.8966895,1.4189103,1.3363523,3.6612713,3.116477,1.6658813,1.7487311,1.3471471,1.3847085,3.752778,2.578321,3.834538,3.0305314,3.0510035,2.5163448,1.6130465,0.904624,3.273474,2.1967974,3.2061667,2.1049294
102,['19290N2'],3.2973905,2.619977,1.4110041,1.0759541,1.0263526,0.7511091,2.4136076,1.9382257,1.633912,1.1289464,1.1144637,0.7678541,1.6291369,1.3950351,1.4879751,1.0575002,1.091517,0.8936495,0.63110936,1.2494521,1.7602636,1.6753728,2.1240327,1.4800446,0.0,0.48025882,0.0,0.8516909,0.0,0.9443311
103,['19370N2'],2.9438686,3.3827662,1.2308217,1.2697344,0.8729526,0.9166063,1.9756306,1.7745578,1.1955547,1.0063069,0.79539603,0.7829374,1.2888855,1.2230003,1.1554217,0.9757255,0.8161687,0.69454503,0.0,0.12996626,0.0,0.8424221,0.0,0.83025086,0.0,-0.30529392,0.0,0.20615685,0.0,0.3644688
104,['16340N2'],4.7798605,4.4712768,2.1231346,1.6771766,1.5561831,1.2815669,4.4795785,4.324681,2.1846538,1.999252,1.4245852,1.4473958,3.8790576,3.5600226,2.028396,1.9753413,1.3083646,1.4315219,1.9947625,3.0649981,4.117508,3.4500282,3.30802,2.7699842,0.8057679,1.2162546,2.802407,2.7272964,3.3938937,2.5852613
105,['20650N2'],2.208896,2.6789153,0.8203866,1.0807247,0.59287184,0.76354814,1.8657051,1.0730075,0.9641148,0.704031,0.7074197,0.50998044,1.4359668,0.7334187,0.7400195,0.585322,0.6601282,0.50311875,0.0,-0.39398444,0.0,0.32686543,0.0,0.3982935,0.0,-0.38382065,0.0,-0.317809,0.0,-0.13104808
106,['16312N2'],6.9788656,6.644694,2.9554977,2.5033584,2.2142754,1.9869835,6.7971373,6.583455,2.9149332,2.8729744,1.9437629,1.9727317,6.154113,5.5398026,2.777768,2.7565165,1.8537396,2.0795512,5.669552,5.6077857,5.566392,5.069612,3.9043293,4.0576735,2.4870625,2.7345335,5.5738974,4.484287,4.8614306,4.0958896
107,['13051N2'],2.8878675,3.0252266,1.0321922,1.1161644,0.76482207,0.8011869,2.0924294,1.8049394,1.476313,0.8522934,0.9893242,0.5753652,1.2263155,1.423186,1.6263514,0.83159816,1.1251693,0.7030593,0.9295731,0.83998954,2.354532,1.3063955,2.2233377,1.2163684,0.0,0.1708262,0.0,0.77923477,0.0,0.7436913
108,['15241N2'],5.8572307,4.325954,2.2098782,1.7733959,1.6388807,1.2729466,6.384698,2.4815555,2.4928503,1.2904541,1.6891551,0.8177781,5.786339,1.9038929,2.524416,1.0051309,1.7308425,0.84266436,5.7277827,1.4488485,3.6796396,1.4572177,2.4655151,1.220207,3.6010184,0.68862104,4.3187504,1.0840641,3.1708632,0.9758061
109,['19483N2'],1.2293797,3.0930378,0.6724563,1.1801589,0.46642452,0.7306104,0.0,0.93655765,0.0,0.6032307,0.0,0.3108039,0.0,0.6565403,0.0,0.38375866,0.0,0.31578898,0.0,-0.50146997,0.0,0.13592339,0.0,0.2591151,0.0,-0.44656718,0.0,-0.36682737,0.0,-0.2877277
110,['21400N2'],5.6494217,3.143343,1.9543417,1.1523116,1.3870845,0.80662644,4.58932,2.9352326,2.004374,1.4705658,1.4483263,1.1051011,3.8880162,2.170643,1.9052807,1.430947,1.4359328,1.1129842,0.0,1.2794316,0.0,1.8665222,0.0,1.6798389,0.0,0.3126731,0.0,1.0817983,0.0,1.1697522
111,['21250N2'],3.0379558,3.6819367,0.97529596,1.3590798,0.7046565,0.9498131,3.2732112,3.2769682,1.077594,1.4317973,0.7232961,1.0439775,2.871966,2.5327845,1.0733974,1.4583502,0.74914414,1.231679,2.2421024,2.2679086,2.360239,2.595698,1.6278219,2.2828588,1.0582589,0.78356695,2.5369015,1.9046459,2.2722645,1.9346662
112,['15250N2'],4.5226684,3.7070007,1.6757298,1.3758756,1.2517015,1.0273929,4.151447,3.4326372,1.8523133,1.7394267,1.3892741,1.24526,3.0775797,2.6166623,1.7828985,1.6532081,1.4350743,1.324688,1.9205234,1.8518311,3.7184074,2.5142279,3.4032388,2.3267667,0.6452578,0.47305787,2.0510287,1.6288235,2.541439,1.7844775
113,['19455N2'],8.486329,5.2152424,3.4315016,2.0225527,2.6701803,1.404868,8.353985,5.1632466,3.4927871,2.3193,2.511953,1.6162713,7.0099177,4.163351,3.3099904,2.223126,2.3698452,1.6726606,9.93718,4.138228,5.9107866,3.8642678,4.352823,3.1385934,6.658852,1.874134,6.2926264,3.2787118,5.296472,2.9962049
114,['19451N2'],5.4944534,4.7562637,2.1553645,1.8067311,1.6626254,1.2954285,5.175358,4.8201585,2.187447,2.2291875,1.6036333,1.542268,4.1246576,3.7886798,2.0667784,2.1938508,1.5570244,1.6214958,5.212775,3.14811,4.608225,3.5708447,3.7015269,3.0243912,2.1601772,1.1113527,3.9109159,2.5780053,3.7096112,2.5551724
115,['19340N2'],3.2425041,2.8815155,1.1690248,1.0809069,0.8454564,0.72758746,2.271827,2.622852,1.5333474,1.3598728,1.0398022,0.97577035,1.4769841,1.951392,1.4626979,1.2686849,1.1499615,1.1301243,0.8109249,1.1832561,2.411073,2.0450354,2.4091566,1.9164569,0.0,0.13879359,0.0,1.070046,0.0,1.3093483
116,['18001C3'],1.5095953,2.0035386,0.9323219,0.6838764,0.6646626,0.635939,0.0,-0.18103111,0.0,0.08741391,0.0,-0.14431775,0.0,-0.08643389,0.0,0.015442252,0.0,-0.17517555,0.0,0.23066247,0.0,0.10995543,0.0,0.06899667,0.0,0.27528965,0.0,0.043353677,0.0,0.027001977
117,['19390N2'],3.1528695,3.9150267,1.1085533,1.4250125,0.817236,1.0984406,2.8492708,2.5934546,1.3376708,1.2219977,0.9655041,0.89164543,1.4994764,1.9638826,1.426702,1.1935555,1.1156931,1.0246973,0.83787155,1.703934,2.4360404,1.7901499,2.3796241,1.5392349,0.0,0.7208822,0.0,1.3310263,0.0,1.2324252
118,['15211N2'],7.965398,5.0557656,3.2627099,2.0615041,2.484699,1.3240526,0.0,-0.36215365,0.0,-0.048897266,0.0,-0.094418645,0.0,0.021504164,0.0,-0.15051758,0.0,-0.09110868,0.0,0.5078237,0.0,-0.08522439,0.0,0.1164186,0.0,0.17498338,0.0,0.23985386,0.0,0.114757776
119,['20310N2'],11.227557,9.63436,4.3207827,3.9539347,3.3512223,3.1976306,10.229423,9.520506,4.208435,4.0725355,2.9290993,2.9143395,8.1740055,8.097823,3.747678,3.7327507,2.6775556,2.960322,8.914594,8.612271,7.936428,7.543383,5.745226,5.6008644,3.5915303,4.3021927,7.079664,6.7644877,6.4452662,6.1022577
120,['21511N3'],3.679645,4.679894,1.4832436,1.8077776,0.93091094,1.1759105,2.7522163,2.5527716,1.5292758,1.2944661,0.9910401,0.8326113,2.094964,1.8582693,1.4740881,1.1874238,1.019622,0.841171,0.0,-0.05690992,0.0,0.97561294,0.0,0.9552733,0.0,-0.69947255,0.0,0.17727101,0.0,0.3472067
121,['21730N3'],3.2814136,2.6826046,1.3520914,1.0216916,0.878522,0.82633376,1.5830187,1.4489107,1.3638984,0.83078265,1.0447158,0.5714061,0.900361,1.0618865,1.0867442,0.7963487,0.95050025,0.6690681,0.0,0.60762393,0.0,0.7803148,0.0,0.663149,0.0,0.37035704,0.0,0.23538601,0.0,0.22968471
122,['21360N2'],2.2121346,2.869201,0.93082565,1.1630933,0.5673368,0.82874036,1.8662183,0.9882226,0.94205016,0.5319663,0.5985722,0.46304226,1.5054941,0.6793884,0.9078682,0.5828022,0.6080668,0.39293456,0.0,-0.011453986,0.0,0.3004663,0.0,0.27129042,0.0,-0.062116146,0.0,-0.012738705,0.0,0.025861382
123,['20411N2'],2.892594,4.217109,1.0794312,1.6147784,0.7786515,1.1672386,2.5767045,1.4374232,1.2671492,0.7501831,0.83403075,0.5135796,2.0983887,1.1426945,1.2419401,0.7144226,0.86274946,0.5177753,0.95323926,0.542248,2.2809105,1.0268841,2.15448,0.80327654,0.0,-0.025383353,0.0,0.60317016,0.0,0.5496708
124,['15111N2'],3.2738883,3.0536475,1.2929009,0.97811615,0.9738019,0.83012414,3.5718908,2.778544,1.5110961,1.3497729,1.0545819,0.8893541,3.2452247,2.3442705,1.6196145,1.2505188,1.1271255,1.0742038,4.0688047,3.251851,2.3466282,2.35498,1.6802834,2.0491362,3.1249077,1.9498385,2.8987653,2.1288276,2.318965,1.9012923
125,['17120N2'],0.5828618,2.9460366,0.550153,1.1815975,0.39060774,0.80789304,0.0,0.90767443,0.0,0.441522,0.0,0.4996034,0.0,0.66453195,0.0,0.5447849,0.0,0.38398254,0.0,0.069897294,0.0,-0.0888387,0.0,-0.12802029,0.0,-0.025256515,0.0,-0.05067146,0.0,-0.024139166
126,['19144N2'],1.6939309,2.026625,0.6213424,0.5974246,0.4441881,0.5706514,0.0,-0.026611686,0.0,-0.088950634,0.0,0.04358411,0.0,-0.16210926,0.0,-0.028369188,0.0,0.04294014,0.0,-0.108757496,0.0,-0.14705908,0.0,-0.1093601,0.0,-0.0011993647,0.0,-0.13748801,0.0,-0.09646416
127,['11030N2'],6.19361,4.1807837,2.5713727,1.5895005,1.9464413,1.1505227,6.0121455,4.568566,2.809646,2.142666,1.89723,1.5125397,4.978487,3.6298902,2.6991866,2.0717292,1.8951733,1.56021,3.9949691,3.1930885,5.3462486,3.5918016,4.1094484,2.926289,1.4447942,1.3136133,4.0805593,2.6619415,4.4196744,2.5557857
128,['21032N2'],2.9807696,2.9942024,1.2732372,1.1766982,0.9345254,1.0391972,2.3455436,2.5257967,1.3975253,1.4033333,0.97841805,1.0117173,1.679364,1.8841715,1.1913946,1.290323,0.94443583,0.8823492,0.577558,1.1623662,1.9469054,1.9748145,2.1794002,1.6262054,0.0,0.4880749,0.0,0.96902823,0.0,1.0692015
129,['19213C2'],4.792372,4.5227213,1.7811595,1.790585,1.3646916,1.2421074,4.733029,4.1396217,2.0281954,1.7751865,1.4364494,1.1976063,4.1017685,3.5129619,2.0301402,1.7473714,1.4767672,1.2767723,4.7425804,4.4697685,3.9487798,3.4319153,3.0119014,2.623985,2.2761486,2.429829,3.8689358,3.3127832,3.6183617,2.9466443
130,['20170N2'],4.150728,3.475165,1.540304,1.2687734,1.1427965,0.9223767,3.7881415,3.8306985,1.7809291,1.9362253,1.209211,1.3048677,2.9775255,2.964108,1.7735267,1.7477553,1.2333609,1.3013647,1.2008562,1.852299,3.1721537,2.8598466,3.1757188,2.487011,0.43120033,0.51448405,1.356925,1.7123363,1.8815236,1.858378
131,['19351N2'],3.166196,3.2198722,1.1791358,1.1011904,0.8656516,0.8059102,2.5284545,2.8071973,1.2417747,1.4147084,0.9056562,1.0880268,1.7549313,2.0087018,1.298144,1.4397229,0.9617068,1.1523014,0.97979605,0.62859523,2.295848,1.8853978,2.20375,1.7460951,0.0,-0.24119937,0.0,0.6807903,0.0,0.9596391
132,['22010N2'],2.364084,0.57595575,0.84636766,0.3076638,0.5391035,0.22388399,0.0,-0.31141388,0.0,-0.07133508,0.0,-0.12430942,0.0,-0.39944708,0.0,-0.10552096,0.0,-0.15380418,0.0,0.24001563,0.0,-0.09771824,0.0,-0.05710244,0.0,0.19727838,0.0,-0.13635433,0.0,-0.18121994
133,['19300N2'],3.4762342,4.5392957,1.4081866,1.7913923,1.0280744,1.3186203,2.4795363,3.0514266,1.7705481,1.3939223,1.2070667,0.98614985,1.5684705,2.446566,1.556015,1.3210547,1.2655051,1.2829018,0.79554766,2.2408438,2.7356892,2.4077067,2.7099454,2.0101724,0.0,0.8044816,0.0,1.7338458,0.0,1.7181494
134,['20472N2'],5.8773103,5.0113297,2.2679195,1.8335745,1.7478601,1.4305267,5.231702,5.2043314,2.5374107,2.4007173,1.8095528,1.7078592,4.106119,4.235347,2.3650382,2.3463266,1.8330268,1.6857911,4.294908,3.6613293,4.8141775,3.9952183,4.0918627,3.4413261,1.3766189,1.493017,3.3914428,3.0205069,3.5384307,2.9479342
135,['21130N2'],3.9183948,3.8336267,1.4452277,1.3845733,1.0867803,0.84558463,0.0,0.05280292,0.0,0.009667277,0.0,-0.119116426,0.0,-0.07087588,0.0,0.08804381,0.0,0.19131625,0.0,-0.94896686,0.0,-0.4767052,0.0,-0.23291957,0.0,-0.854097,0.0,-0.64599335,0.0,-0.4387759
136,['21691N2'],3.1979032,2.8337169,1.1351836,1.0431993,0.77684295,0.77669024,2.644501,1.3419819,1.1786189,0.6402236,0.8529566,0.479625,2.3004863,0.9573554,1.0925325,0.5413573,0.85810286,0.44098032,0.0,0.7371068,0.0,1.024028,0.0,0.9170739,0.0,0.31246674,0.0,0.5595801,0.0,0.55633557
137,['19531N2'],10.788708,9.523149,4.3253345,3.872878,3.3484614,2.980279,10.093189,8.810959,4.334772,3.8786511,3.06494,2.6939273,8.171058,7.4763613,4.064723,3.5652723,2.8962212,2.6160886,10.897335,7.1833444,7.558662,5.0229135,5.486059,3.927868,6.034196,4.5122843,7.286726,4.7194877,6.2954206,3.9611487
138,['20261N3'],1.6420555,2.448173,0.5994651,0.99546,0.43443578,0.7148763,1.4438746,0.9681788,0.7697358,0.58090234,0.52948487,0.40878415,1.1162691,0.5861968,0.7831847,0.48628092,0.59085137,0.28132486,0.0,-0.23264086,0.0,0.20591128,0.0,0.22160995,0.0,-0.2763778,0.0,-0.16394556,0.0,-0.09205389
139,['19022N3'],7.824515,5.1199303,2.8343282,1.8927838,2.136442,1.2819902,0.0,0.84335864,0.0,0.42541957,0.0,0.17812145,0.0,0.56871104,0.0,0.46519125,0.0,0.3337369,0.0,-0.61658275,0.0,0.12951076,0.0,0.3078562,0.0,-0.7480563,0.0,-0.2695681,0.0,-0.005008459
140,['20660N2'],8.088029,14.05549,3.4030974,6.0301785,2.5732722,4.7006416,8.9274235,12.966852,3.743357,5.281967,2.5581088,3.7616653,8.350999,11.927043,3.7458103,4.327916,2.5284066,3.6290338,10.004772,18.723145,5.2638235,8.828991,3.5150008,6.055074,7.367404,13.542821,6.4908657,10.892175,4.4758444,7.781248
141,['16070N2'],2.6921546,2.7320971,1.1234432,0.94707865,0.8088608,0.6851772,0.0,-0.16119611,0.0,-0.1224215,0.0,0.011332989,0.0,-0.24911606,0.0,-0.014322996,0.0,-0.06580949,0.0,-0.77967703,0.0,-0.4987408,0.0,-0.5008067,0.0,-0.41654527,0.0,-0.6775571,0.0,-0.6047369
142,['19403N3'],2.519018,3.795077,1.3226764,1.3119619,0.9388184,0.79836655,1.7254097,2.364409,1.5478717,1.1978946,1.0289876,0.9001195,0.86853445,1.5242479,1.2970307,1.3059347,1.0254321,1.0821075,0.0,-0.10321975,0.0,1.5720799,0.0,1.645799,0.0,-1.0179085,0.0,0.27749038,0.0,0.67101526
143,['17010N2'],3.890699,3.796471,1.3702646,1.4940344,1.0286597,1.1170012,3.0265715,3.4983766,1.779569,1.6083777,1.2521024,1.2473408,2.2252061,2.605409,1.5806556,1.6074657,1.3100631,1.2508695,0.9287865,2.3243246,2.609701,2.693755,2.7630968,2.332725,0.0,0.88943225,0.0,1.8139969,0.0,1.761094
144,['21051N2'],6.1341577,5.9826994,2.3651195,2.3199842,1.7805182,1.780946,6.1903353,5.2338037,2.486684,2.4367328,1.7050277,1.6619277,5.182519,4.322532,2.5682724,2.2731364,1.7793945,1.6365526,5.041381,4.0732417,4.968179,3.5788412,3.5858426,2.953085,2.1978233,2.1628044,4.7542872,3.0517757,4.2900643,2.789706
145,['19452N2'],5.5746293,5.1562424,2.1645525,1.9744611,1.672946,1.4154071,5.378718,5.142333,2.3215826,2.3307424,1.6536608,1.6239412,4.4192867,4.127018,2.3180878,2.3065526,1.6867726,1.7337393,6.0284114,4.1940203,4.269117,4.1017966,3.3809314,3.3580415,3.2776845,1.7728003,3.985505,3.3096309,3.568392,3.1065521
146,['22021N2'],4.583552,3.5845807,1.735997,1.5788288,1.1051174,0.8350234,0.0,0.38229907,0.0,0.31831157,0.0,0.09678376,0.0,0.3580011,0.0,0.25196052,0.0,0.18474233,0.0,0.19745982,0.0,-0.16646516,0.0,0.020945191,0.0,-0.028914094,0.0,0.01891613,0.0,-0.028191209
147,['18070N2'],1.9482425,2.2578697,0.7687162,0.73571134,0.5618415,0.55264664,1.9440305,1.2657087,0.8902319,0.7546195,0.60880893,0.51603425,1.7468579,0.852963,0.8237944,0.7643477,0.62569106,0.50279725,0.0,0.2121669,0.0,0.8290243,0.0,0.67332876,0.0,-0.13287556,0.0,0.2072289,0.0,0.39726055
148,['21190N2'],5.830901,4.278959,2.2661002,1.5059791,1.749179,1.013024,5.1399074,4.2211432,2.5040803,1.8096619,1.7918879,1.1620408,3.9786468,3.396331,2.4150183,1.8775921,1.8033869,1.5885528,5.0501437,3.5471182,4.7584286,3.3941443,4.0025053,2.9140344,1.8536298,1.4963471,3.6667979,2.7394638,3.565068,2.616397
149,['19560N2'],4.14249,3.419612,1.5643272,1.2546291,1.1714351,0.97749937,3.9452105,2.869174,1.7603866,1.2774796,1.2617109,0.94178075,3.374822,2.1998234,1.5955263,1.3047255,1.2134205,0.93039197,3.890875,2.363477,3.0743415,2.3597817,2.3102522,1.9607899,1.8525747,1.0361379,3.1244001,1.8058679,2.773605,1.7004265
150,['19482N2'],2.6000657,2.879099,0.96419847,1.1821163,0.69651663,0.78822136,2.6443517,1.0216565,1.1208119,0.5590755,0.7356899,0.3389039,2.3393624,0.7522465,1.0829821,0.47665477,0.75284857,0.41232765,2.5856063,1.0639515,1.6351482,0.84421563,1.1563534,0.7360232,1.7503012,0.5431535,1.8528605,0.7462119,1.4158523,0.6257261
151,['19330N2'],3.7419953,3.4369168,1.4584718,1.2541306,1.0925715,0.92380106,3.372211,2.419198,1.7261177,1.2499933,1.2449588,0.9176599,2.733361,1.737142,1.5358423,1.2121192,1.2114305,0.9796797,3.778601,0.48248184,2.9632168,1.4657918,2.2418811,1.3682038,2.2566042,-0.21522367,3.0156317,0.4753313,2.6454785,0.6577989
152,['16190N2'],2.7985296,8.889699,1.1608899,3.6381364,0.8360142,2.8288314,2.2286818,8.885411,1.3885866,3.7414942,0.9225353,2.5769126,1.4973843,7.863023,1.3101416,3.511486,0.979405,2.552988,0.0,7.916416,0.0,4.574816,0.0,3.4859571,0.0,5.753648,0.0,4.872456,0.0,3.811977
153,['16211N2'],2.7114573,2.5287757,1.0050215,0.90585256,0.7379435,0.6978904,0.0,-0.16557944,0.0,-0.06255913,0.0,0.071033,0.0,-0.2347995,0.0,0.07703102,0.0,0.17044187,0.0,-0.8291658,0.0,-0.5705265,0.0,-0.30650747,0.0,-0.45459425,0.0,-0.68486536,0.0,-0.68839467
