,name,out1,pre1,out2,pre2,out3,pre3
292,['15140N2_one_1.0'],3.9372916,3.1298685,2.0677142,1.9987731,1.6593093,1.5091307
293,['14031N2'],5.8237743,6.9586716,2.278105,2.6135259,1.5132345,1.7557356
294,['18141N2_one_1.0'],3.0354517,3.293837,2.1024985,2.1449609,1.4755834,1.7032387
295,['20660N2_one_0.5'],8.9274235,9.040615,3.743357,3.7968428,2.5581088,2.6633735
296,['21640N3_one_1.0'],3.1105618,3.3200927,1.2816,1.5143871,0.9404629,1.0425223
297,['20163N2_one_1.0'],3.491263,3.2886715,1.7298222,1.857589,1.2998967,1.4417044
298,['21181N2'],6.059434,5.5470524,1.9756001,1.8109438,1.3929089,1.2573814
299,['18141N2_two_0.5'],1.7696893,2.6030023,4.0795465,3.617854,3.723803,3.101282
300,['20180N2'],4.744145,4.6203356,1.5768752,1.513577,1.0946676,1.0401019
301,['12062N2_one_1.0'],2.5126693,2.4682329,1.216505,1.1813469,0.842862,0.81113064
302,['21201N2_one_1.0'],2.4491594,2.8069246,1.5609084,1.6700104,1.1901988,1.241692
303,['19003N3_two_1.0'],1.531424,0.27321506,4.422239,4.8790264,5.386323,4.8039303
304,['21421N2_one_0.5'],2.5531602,2.6209507,1.4361954,1.1883357,0.9526737,0.81353796
305,['18082N2'],4.782545,4.691457,1.6059461,1.7631943,1.103767,1.1942209
306,['16411C2_one_1.0'],1.4106044,1.2246768,0.7944085,0.5873382,0.5112526,0.4015534
307,['11001N2'],3.0881865,4.5451503,1.6094099,2.1535337,0.97069997,1.5454087
308,['11031N2_one_1.0'],8.186981,5.934725,3.376548,2.8481774,2.3344615,1.9993969
309,['20320N2_two_0.5'],3.9857733,3.8462534,4.8083797,4.3086166,4.2575502,3.5906343
310,['19431N2_one_0.5'],1.7312078,1.7441353,1.2955579,1.4467163,0.94889134,1.048869
311,['19000N3_one_1.0'],10.66117,10.677353,4.3641434,4.6328616,3.1259303,3.1858354
312,['17153N2_two_0.5'],3.546198,3.0754488,3.0897489,2.7660856,2.3629112,2.2213812
313,['17131N2_two_0.5'],2.492409,2.9184146,2.581952,2.5169306,2.0008574,2.0364728
314,['21420N2'],2.484593,2.273038,0.91914266,0.8231505,0.58771384,0.47502947
315,['15060N2_two_0.5'],1.3545073,2.452779,2.5820727,2.2965574,2.2471707,1.9299595
316,['19003N3'],11.204713,10.152022,3.648547,4.1577053,2.548419,2.927024
317,['21633N2_one_1.0'],0.7357913,1.1349148,1.0775968,1.1591495,0.92471087,0.96873164
318,['20472N2_two_1.0'],1.3766189,0.89135706,3.3914428,1.9600029,3.5384307,2.870338
319,['19270N2'],4.0268927,3.9230433,1.34424,1.4514084,0.8902564,0.95978904
320,['19212N2_one_1.0'],4.1122622,3.3468533,2.0754979,1.7982998,1.4794027,1.3232071
321,['13074N2'],3.9811316,4.4905005,1.341397,1.3901263,0.92379695,0.87740266
322,['10020N2_one_0.5'],2.3570604,2.5976126,1.1914184,1.2788812,0.842499,0.9620991
323,['18143N3_one_1.0'],15.063566,14.852959,6.679855,6.5670834,4.8553786,4.671855
324,['21080N2_two_0.5'],4.2067013,3.7991734,3.6994445,3.3362718,2.8291662,2.692746
325,['19003N3_one_0.5'],9.108471,9.451612,3.7088654,4.2588053,2.517865,3.0477467
326,['19352N2_one_0.5'],2.66398,3.414036,1.4943467,1.6278843,1.0780677,1.1875756
327,['20520N3_one_1.0'],1.467509,1.6324191,1.1865823,1.460103,0.8881523,1.1280457
328,['20544N2'],2.1484075,2.1547523,0.7417665,0.6544218,0.4717803,0.40046406
329,['18061N2'],3.126011,2.4546053,0.8979773,0.95529485,0.60812706,0.6315782
330,['19210N2_one_0.5'],5.016488,4.296363,2.1617036,1.8834988,1.5268596,1.3495395
331,['20611N2_two_1.0'],2.052783,3.2405348,4.035814,2.7900739,3.716661,3.0737014
332,['18140N2_two_1.0'],0.63717854,1.1136402,2.2353575,2.6111948,3.0444713,3.0222929
333,['16056N2'],4.6691575,4.8554373,1.616967,1.6439316,1.1204172,1.1181421
334,['21391N2'],6.302795,6.027564,2.192436,2.1861444,1.6007476,1.4921826
335,['19380N2'],4.0762205,3.875681,1.3295559,1.4976871,0.9055915,1.0466942
336,['20171N2_one_1.0'],0.3252935,0.6957967,0.31513378,0.8232744,0.19536723,0.5742383
337,['20470N2_one_0.5'],3.1919382,2.9034371,1.5566307,1.4702092,1.04669,1.086361
338,['20000N2_two_0.5'],1.5757546,2.2912316,3.5439844,3.2535424,3.4442427,2.8541052
339,['16273N2_two_1.0'],1.0922557,1.7214581,2.6781797,2.4979167,2.7739403,2.6569326
340,['20121N3_one_1.0'],0.787459,1.3621812,1.0218763,0.8378235,0.80726355,0.67806005
341,['21391N2_one_1.0'],5.695332,5.7237926,2.3571498,2.264957,1.6588157,1.5624689
342,['16460N2_two_0.5'],4.388896,3.3094635,3.9288893,3.3612483,3.0593297,2.8044038
343,['21312N2_one_1.0'],5.4469805,4.9355116,2.9014003,2.697874,2.2017317,1.9937133
344,['20391N2_one_0.5'],3.9046571,3.443926,1.8526453,1.7492642,1.340032,1.3110578
345,['21200N2_one_1.0'],3.148454,2.8673658,1.7336605,1.6578426,1.3335786,1.2362725
346,['16141N2_two_0.5'],3.000434,3.119722,4.1140056,3.989153,3.6693404,3.449632
347,['20400N2_one_1.0'],0.6809246,0.67789316,1.1172627,0.9061847,0.81000465,0.78467166
348,['19411N2'],4.5734916,4.3909802,1.6622461,1.7772317,1.1479132,1.1839501
349,['19351N2'],3.6029565,2.898979,1.2910627,1.2806473,0.8656516,0.8857633
350,['15072N2_two_1.0'],3.3069937,3.411498,5.7523193,5.6315637,4.4230437,4.6596246
351,['19491N2_one_0.5'],2.520934,2.5288537,1.5778248,1.3179513,1.1335764,0.9562038
352,['18141N2_one_0.5'],4.304766,3.9507592,1.9666115,1.7770047,1.3832661,1.2675831
353,['17090N3_one_0.5'],1.2417953,1.2083209,1.0152415,0.782457,0.73876196,0.5467813
354,['19060N2'],4.058799,4.412008,1.3673521,1.5488182,0.92932117,1.0638281
355,['12012N2_one_0.5'],3.0780227,3.176016,1.3757428,1.4225647,0.98121464,0.96650934
356,['18100N2'],6.987508,6.882113,2.446976,2.2721229,1.7538896,1.5753545
357,['16251N3_two_0.5'],4.4392743,5.3981314,7.4114256,5.900791,5.6923947,4.801017
358,['16500N2'],1.8636483,1.8066764,0.9438774,0.8544793,0.59456336,0.6077397
359,['17030N2_one_1.0'],3.438952,2.940532,2.1139238,1.9112967,1.676088,1.5198343
360,['21394N2'],6.6019316,6.851729,2.3090591,2.5368316,1.7104197,1.6836091
361,['16191N2'],4.1803575,5.2190104,1.7777643,1.9907539,1.1434982,1.384989
362,['16390N2_two_1.0'],2.605481,3.1942372,5.3523726,5.1985855,4.333742,4.264106
363,['19361N2_two_0.5'],5.785251,5.4668455,4.221387,4.159669,3.1426277,3.2883964
364,['19454N2_two_0.5'],6.91732,4.70764,4.613509,4.022751,3.4358385,3.1463995
365,['16173N2_two_0.5'],4.771204,3.6434317,4.1988745,3.636185,3.344227,2.9975884
366,['21330N2'],5.532467,5.906454,1.8304532,1.7850466,1.3265184,1.1567972
367,['19280N2'],4.415506,3.9171777,1.5235233,1.4409821,1.0406967,0.96708834
368,['20520N3'],3.0447543,2.9676652,1.0064261,0.82697785,0.6617294,0.46448612
369,['20402N2_one_0.5'],4.2995334,4.1717243,2.4351392,1.9431092,1.5923833,1.385339
370,['11003N2_two_0.5'],3.8847425,4.2284617,4.0078325,3.6186595,2.8461359,2.8273742
371,['16060N2_two_0.5'],0.83298624,0.80620015,2.3783443,2.8221464,2.7479389,2.5431604
372,['16320N2_one_1.0'],2.2358644,1.805319,1.7381115,1.5149516,1.374479,1.2450049
373,['21520N3'],8.854461,15.048839,2.9098778,5.68322,1.9208905,3.8810508
374,['16270N2_two_0.5'],1.0762177,1.5258371,2.6220412,2.8802743,2.673028,2.706858
375,['15130N2_one_0.5'],4.866082,4.7920046,1.9069781,1.8651133,1.3250227,1.3710634
376,['17162N3_two_0.5'],16.351028,12.945167,9.548945,9.306475,6.5996737,6.9970098
377,['16052N2_two_0.5'],4.738793,4.419263,1.908523,1.8881104,1.3034827,1.347958
378,['21210N2_one_0.5'],3.14753,2.5675762,1.7632056,1.4537722,1.2982286,1.0671344
379,['12060N2_two_0.5'],1.9499042,2.1640582,2.1545823,2.0306718,1.6547995,1.5965002
380,['18011N3_one_1.0'],0.52869326,1.0498197,0.61368906,0.8170186,0.5186235,0.7284479
381,['16280C2'],7.886082,7.6556864,2.8443918,2.4581916,2.0978205,1.7423307
382,['20401N2_two_0.5'],2.2616177,3.0047069,4.692326,4.4552393,4.2375717,3.6729631
383,['13191N2_two_1.0'],0.6761148,0.8526963,2.0082943,2.233491,2.2977421,1.9733329
384,['21572N3_one_1.0'],13.224272,13.043549,5.3578277,5.4138403,3.7653246,3.770401
385,['20542N2_one_1.0'],0.8172684,1.2924939,0.9816776,1.1083642,0.7936938,0.8930448
386,['21400N2_one_0.5'],4.58932,3.3731484,2.004374,1.6444068,1.4483263,1.1926386
387,['16080N2_one_1.0'],2.413252,2.047653,1.4162953,1.5417558,1.1537701,1.220067
388,['19404N3_one_0.5'],1.0951397,1.16638,0.8831936,0.90873015,0.60091025,0.67283916
389,['19471N2_one_1.0'],2.1829605,2.4794908,1.9903822,1.5855778,1.3849488,1.1875739
390,['19230N2_one_0.5'],3.6593146,3.181775,1.7613842,1.5512822,1.2517018,1.1225742
391,['18160N2_one_1.0'],2.128198,1.7618887,1.2957295,1.2756158,1.1227391,1.0737418
392,['20631N2'],4.9012933,3.484856,1.9146283,1.2128798,1.2896472,0.7844287
393,['20270C2'],1.7913053,1.2696302,0.8396472,0.5456226,0.5117529,0.26021314
394,['21411N2_one_0.5'],5.305783,4.9579606,2.230297,2.089178,1.572436,1.5066919
395,['14010N2_one_1.0'],2.0092332,2.1837053,1.5382949,1.594801,1.096239,1.2518358
396,['20169N2_one_0.5'],2.8474307,2.6442964,1.3176436,1.0886066,0.9357594,0.73012376
397,['19291N2_one_0.5'],1.8173299,3.1462944,1.3495419,1.6233332,0.9025468,1.2205722
398,['16280C2_two_0.5'],8.29436,5.072771,4.977107,4.3214445,3.902034,3.5369391
399,['15061N2_one_0.5'],4.1031995,3.227745,1.6404562,1.5399073,1.132452,1.1606609
400,['20116N3'],20.015984,10.43732,8.08883,4.276302,6.168681,3.0033338
401,['21511N3_one_0.5'],2.7522163,4.297429,1.5292758,1.9915798,0.9910401,1.3870622
402,['13051N2_two_0.5'],0.9295731,1.1305931,2.354532,2.1255405,2.2233377,1.9799132
403,['12022N2_two_0.5'],3.7011633,3.7258942,3.447897,3.3776326,2.6035402,2.6888895
404,['16031N2_one_1.0'],3.609667,3.1992047,2.037644,1.5609447,1.4591633,1.1219472
405,['21250N2_two_1.0'],1.0582589,1.7950224,2.5369015,2.2090359,2.2722645,1.90463
406,['20391N2'],4.959833,5.148966,1.7003516,1.784514,1.205194,1.2548567
407,['20153N2_one_0.5'],3.1731796,3.090323,1.3753015,1.259156,1.0240387,0.8259373
408,['12061N2_two_0.5'],1.853452,2.1638827,2.3320327,2.1900196,1.6959847,1.7578123
409,['19215C2_one_0.5'],4.351634,4.459227,1.8889853,1.8780065,1.3134731,1.3176873
410,['21200N2'],4.953077,4.5477176,1.6970184,1.4489917,1.1834481,0.95559275
411,['18142N3_one_1.0'],11.778392,9.746726,5.5000296,4.605471,3.8793044,3.2571876
412,['18100N2_two_1.0'],2.6539905,2.069171,4.4530663,3.9054842,4.2581477,3.714384
413,['13121N2'],5.25033,4.7385454,1.7760773,1.4724656,1.2279941,0.9460329
414,['16011N2_two_0.5'],4.350258,3.7069957,4.136758,4.3184814,3.2438574,3.551942
415,['20181N2_one_0.5'],3.20485,2.7084758,1.4176543,1.1831717,0.9596159,0.8121017
416,['13100N2_one_0.5'],7.061232,5.9542904,2.993147,2.7515385,2.0269473,2.0078242
417,['20162N2_one_1.0'],2.2612422,1.9356732,0.93199885,1.0916348,0.62047386,0.75024223
418,['20230N2_one_1.0'],1.7772768,1.6750393,1.3566524,1.0524127,0.98336893,0.7627747
419,['16330N2'],5.305736,5.5105653,1.7514472,1.8036178,1.2042935,1.2447766
420,['21633N2'],2.3702502,2.649617,0.89708835,0.8912462,0.57792985,0.5651629
421,['18130N3'],2.7920218,2.1108987,1.4128832,1.0288568,0.87709326,0.68659663
422,['16312N2_one_1.0'],6.154113,6.071538,2.777768,2.4915752,1.8537396,1.7210987
423,['21001N2_one_1.0'],3.2800632,2.5164447,1.4554864,1.3413469,1.1414717,0.96929395
424,['20530N2_two_0.5'],2.460887,2.2654138,3.3894825,3.1343832,2.7908313,2.6471252
425,['19190N2_one_0.5'],3.7125611,3.3270478,1.6400489,1.5493393,1.0721143,1.089336
426,['18083N2_two_0.5'],2.8963196,3.178906,3.0281827,2.7406063,2.2084122,2.1498406
427,['20150N2_one_1.0'],2.5869431,2.6238923,1.3058263,1.3745128,0.9960548,0.9352292
428,['20153N2_two_1.0'],1.2905473,0.8507091,2.382114,2.230885,2.2132375,2.3050482
429,['21201N2_two_0.5'],1.1686106,1.8130814,2.9615295,2.7923117,2.6754875,2.4687765
430,['20040N2_two_1.0'],1.771249,1.6991963,4.446807,4.5046554,4.3905077,3.8929803
431,['20310N2_one_1.0'],8.1740055,7.8302374,3.747678,4.124784,2.6775556,2.9957407
432,['17000N2_two_0.5'],6.512349,6.057988,4.285781,4.3194456,2.9147515,3.1783295
433,['19510N2_two_1.0'],2.8785834,2.4515128,4.464524,3.5589588,4.1983414,3.606152
434,['20115N3'],9.949675,10.674867,3.2849631,3.8624938,2.2067714,2.6540096
435,['19283N2_two_1.0'],1.0504212,1.0239531,2.36885,2.3159516,2.4512155,2.3115387
436,['19253N3'],1.7989877,1.9338487,0.894925,0.78037906,0.54826266,0.43953156
437,['16030N2_one_1.0'],3.7286088,3.4850035,2.0469308,1.6550565,1.5297891,1.2578397
438,['21700N2_one_0.5'],11.343734,11.977091,4.23414,4.4189253,3.0058448,3.0149841
439,['14090N2_two_0.5'],1.7123026,1.828103,3.272235,3.308203,3.1362662,2.865122
440,['15031N2_two_0.5'],3.2635868,3.465627,3.73082,3.612583,3.0319228,3.003903
441,['18101N2_one_0.5'],4.6593566,4.680372,2.1022944,2.008414,1.506239,1.4403889
442,['16174N2_two_0.5'],4.509356,3.4779932,4.325119,3.6463225,3.4659545,2.992141
443,['15182N2_one_1.0'],3.6270149,3.8000221,1.7408406,1.6288668,1.2203349,1.09878
444,['18020N3_two_0.5'],15.22966,12.735959,9.90277,9.160883,6.77715,6.9040604
445,['17210N2'],3.7827332,4.081895,1.2444708,1.2162368,0.83342755,0.80750835
446,['19291N2'],3.0934975,3.6417522,1.3097696,1.1036537,0.8375908,0.7227464
447,['15201N3_one_1.0'],14.614061,5.0323296,6.3651824,1.9960546,4.6613555,1.237354
448,['18020N3_two_1.0'],6.3824186,5.9025784,10.913563,9.833984,8.656837,8.169928
449,['19450N2_two_0.5'],5.5512514,3.9864054,4.229301,3.6951404,3.3742385,2.9796586
450,['21012N2_two_1.0'],4.5868025,4.8835135,4.955614,4.7298017,4.117548,3.9530768
451,['18000C3'],1.7839699,1.7378933,1.2238736,1.0785897,0.7730459,0.7712965
452,['16272N2_one_0.5'],4.752565,4.442257,2.3062766,2.0254126,1.6649034,1.4712411
453,['12000N2_one_0.5'],2.4412463,2.0222242,1.2888954,1.2385908,0.9392789,0.9746536
454,['18032N2_one_0.5'],2.62858,1.5157645,1.4766774,1.137461,1.0104789,0.83450603
455,['20162N2'],2.8293302,3.2910504,0.9301106,0.99690056,0.6371701,0.59435177
456,['15040N2_one_1.0'],1.2354869,1.7780147,1.0012765,1.3575451,0.8022361,1.1135601
457,['15170N2_one_1.0'],1.2718472,1.2677673,1.1264809,1.2103406,0.8485349,0.94939923
458,['16172N2_one_0.5'],4.2546906,4.2789764,2.1279438,2.1200857,1.5038611,1.566568
459,['16081N2_one_0.5'],3.0127819,2.3825138,1.7557867,1.4556077,1.2057451,1.1054075
460,['16380N2_one_0.5'],5.686051,4.4571214,2.7354517,2.0455327,1.9886055,1.5115548
461,['20140N2_one_0.5'],1.5233647,1.7084912,1.2383853,1.1244915,0.83166504,0.832309
462,['20672N2_one_1.0'],2.0001838,2.1460571,1.5400164,1.4440961,1.1384443,1.0997094
463,['20111N3_one_1.0'],11.165694,11.399645,4.3431554,4.7146664,3.0803785,3.320373
464,['17180N2_two_0.5'],2.0688708,2.0335832,3.0694098,3.1711621,2.6340969,2.7973537
465,['16311N2_two_0.5'],2.0547895,2.992787,4.017472,3.3443,3.176874,2.7091687
466,['17151N2_one_0.5'],3.7349005,3.3962982,1.5863457,1.5290047,1.1529273,1.0858861
467,['21111N3_one_1.0'],2.9345396,2.591879,1.6142877,1.5230073,1.0987384,1.0584465
468,['19260N2'],2.628117,2.7384458,0.8688981,0.84552383,0.57026076,0.5298426
469,['16002N2'],5.8888826,5.9781256,2.0533102,1.8135388,1.4759023,1.2455771
470,['15070N2_one_0.5'],4.528842,3.5492706,2.0489495,1.4376289,1.4771624,1.0128103
471,['19010N2_one_0.5'],1.6412433,2.0015538,1.1035625,1.1324507,0.76594573,0.7780249
472,['21710N2'],1.3315368,1.3918124,0.43376464,0.3813014,0.27329156,0.19078732
473,['20621N2'],0.2503273,2.2016637,0.4813455,0.97486436,0.2641813,0.6345053
474,['19110N2_two_1.0'],1.9897006,2.3440332,3.8163438,3.5679193,3.6607585,3.2861779
475,['22020N2'],5.140146,4.036088,1.9359863,1.5841279,1.2383516,1.0562159
476,['13160N2_one_0.5'],6.3611193,5.9463835,2.819139,2.4005175,1.8996546,1.6174406
477,['19364N2_two_0.5'],5.922994,5.245413,3.6823547,3.372642,2.707438,2.5991774
478,['18100N2_one_1.0'],4.792637,4.256702,2.5096965,2.3337412,1.8265636,1.7164426
479,['15091N2_one_0.5'],6.2637405,6.1463757,2.74013,2.5420742,1.8041589,1.7256477
480,['2016aN2_two_0.5'],4.2635818,3.4389644,3.3350627,3.0148425,2.5388749,2.4422736
481,['16090N2_one_0.5'],4.093799,3.9357824,2.015938,1.8683169,1.4356384,1.3779185
482,['19350N2'],2.9392712,2.701968,1.1468555,0.7707865,0.7336838,0.45323467
483,['17030N2_two_0.5'],2.8917363,1.6358367,4.163145,3.3518379,3.793418,3.074424
484,['15080N2_two_1.0'],1.9246794,2.6398625,4.489547,4.563902,3.9965014,3.8294268
485,['15171N2'],3.6405838,3.297491,1.180512,1.2197152,0.73664534,0.795648
486,['19370N2'],3.3066878,3.3529944,1.4163829,1.0019135,0.8729526,0.5993781
487,['17155N2_one_0.5'],2.8631065,2.7401276,1.1382945,1.2669388,0.7968653,0.88996315
488,['19251N3_one_1.0'],1.5209577,1.5881176,1.1211673,1.0967535,0.73295325,0.7911266
489,['19071N2_two_0.5'],2.0280285,2.449186,3.8842566,3.2417843,3.1889515,2.6695802
490,['21040N3_one_0.5'],0.85201734,1.0743275,0.61127937,0.70688176,0.39450955,0.43990684
491,['14100N2_one_1.0'],2.470813,2.6543589,1.8583734,1.6687982,1.4084111,1.3293735
492,['18130N3_one_1.0'],0.980114,0.97735023,1.155695,1.1847346,0.93055844,1.094558
493,['19123N2'],3.8981073,4.3456326,1.5298171,1.6451443,0.8982047,1.150716
494,['18021N3_one_1.0'],2.4597497,2.3453584,2.5420833,2.626609,1.9799503,1.8226678
495,['21315N3_two_1.0'],1.4478879,1.2586752,3.3841293,3.3443823,3.4346151,3.4170723
496,['18021N3_one_0.5'],4.6402054,4.64217,3.0253859,2.8026752,2.1178274,1.9965465
497,['20311N2_one_0.5'],11.3042555,11.905756,4.8759537,4.9026146,3.544622,3.4123144
498,['21020N2_one_1.0'],2.1572633,1.8459609,1.6916684,1.466547,1.144778,1.1627619
499,['19200N2_two_1.0'],0.36334154,-0.16458845,1.5543103,2.3475776,1.9808748,2.621614
500,['20300N2_two_0.5'],1.217619,1.8973137,3.0958807,2.6772232,3.0640619,2.6628385
501,['20070N2_one_0.5'],2.814661,3.0070224,1.7523632,1.5344039,1.2930616,1.1027788
502,['19521N2_two_1.0'],2.010541,2.4587884,3.3117983,3.431668,3.0231674,3.0033097
503,['16272N2_two_1.0'],0.77238846,0.058727264,2.574866,1.8223041,2.814116,2.6802077
504,['19413N2_one_1.0'],4.058474,4.067843,1.9847453,2.1541123,1.5767096,1.6006402
505,['21130N2'],4.609663,4.19936,1.5592129,1.6139386,1.0867803,1.1047384
506,['19041N2_one_0.5'],3.8591146,3.600801,1.6337686,1.6650007,1.226186,1.1848596
507,['19430N2'],3.9631631,3.7944071,1.4694306,1.0140846,0.984788,0.6131582
508,['19271N2_two_0.5'],0.8406074,1.0282009,2.211826,2.9269838,2.3735344,2.5278664
509,['15071N2'],5.676825,4.8755445,1.9014909,1.7421151,1.353646,1.1698284
510,['20510N2_one_1.0'],4.060866,2.8724918,1.7769037,1.6033547,1.2925115,1.2312846
511,['19070N2_one_0.5'],3.9884462,3.4232821,1.8091508,1.9179779,1.2492867,1.4796908
512,['19280N2_two_1.0'],1.0671879,1.4541987,2.4385276,3.0041513,2.472583,2.912705
513,['20172N2_one_1.0'],1.6614664,1.9435285,0.89052373,0.8941089,0.5978021,0.590379
514,['21570N3_one_1.0'],2.201716,2.4177222,1.1448677,1.1272509,0.9009798,0.7716596
515,['13182N3_one_1.0'],0.15031397,-0.3666551,0.3898557,0.61234045,0.43461376,0.74883723
516,['21313N3'],7.5862637,6.839706,2.896393,2.582212,2.0588102,1.7100031
517,['19482N2_two_1.0'],1.7503012,2.1837106,1.8528605,1.6300703,1.4158523,1.2109153
518,['19000N3_two_1.0'],7.1591964,7.859221,9.166137,7.4256864,6.7075896,5.744673
519,['19490N2_one_1.0'],1.3275851,1.9517082,1.2218716,1.5469028,0.9267173,1.2519855
520,['13120N2'],3.7239602,3.762913,1.256135,1.0766807,0.83010334,0.6847737
521,['21032N2_one_0.5'],2.3455436,2.195335,1.3975253,1.3818996,0.97841805,1.1010059
522,['08000N3_two_1.0'],0.8134912,1.9889232,1.6505162,5.16661,2.3701217,4.36934
523,['20181N2_one_1.0'],2.705265,2.8982568,1.3430953,1.2972494,0.99136555,0.8576145
524,['20151N2_two_0.5'],2.8740885,2.6454844,2.6001544,2.6014826,2.0962493,2.051743
525,['19110N2_one_1.0'],4.0388813,3.4540315,2.3440118,1.9368174,1.6816679,1.5098493
526,['21051N2_one_0.5'],6.1903353,4.935521,2.486684,2.1526818,1.7050277,1.5331695
527,['20051N2_one_1.0'],2.8733299,2.928751,1.7259848,1.8617201,1.3834957,1.4368197
528,['19410N2_one_1.0'],2.5207937,2.4947374,1.7462419,1.7124969,1.3509951,1.3486333
529,['19530N2_two_1.0'],1.2877599,0.84412026,3.1410818,2.5998664,3.2444274,2.9005837
530,['15070N2_one_1.0'],3.894722,3.0142486,1.8299648,1.6388279,1.4347521,1.2420148
531,['17163N3_one_0.5'],7.9338655,8.619944,3.4398992,3.7672505,2.3424466,2.665429
532,['15185N2_one_1.0'],3.7256978,3.7389288,1.646468,1.6226732,1.2311896,1.094017
533,['20541N2_one_1.0'],0.11306205,0.39284897,0.20362605,0.29821825,0.18598166,0.33206606
534,['17040N2'],3.0290554,3.5306082,1.0921986,1.2710007,0.7061371,0.8186587
535,['21191N2'],7.724561,7.7675614,2.9091952,1.5506247,2.2117877,0.99499416
536,['16311N2_one_1.0'],3.5425565,3.3860478,2.2488928,1.9949518,1.47908,1.4621667
537,['20130N2_one_1.0'],2.9442391,2.6887674,1.3196218,1.3515508,1.1067742,1.0398349
538,['18040N3_one_0.5'],1.8373729,2.2575507,1.0843633,0.9243823,0.66740155,0.61949825
539,['21020N2'],5.5571933,5.0447893,2.0822675,2.0488863,1.351548,1.4094096
540,['16061N2_two_0.5'],20.526308,15.968197,11.068583,10.372852,7.697482,7.763739
541,['20310N2_two_1.0'],3.5915303,2.7860565,7.079664,6.7522354,6.4452662,5.914503
542,['17070N2_one_0.5'],4.3643684,4.380026,1.9049991,1.8280392,1.4189103,1.2790896
543,['16470N2'],3.7905328,3.350289,1.259225,1.1147554,0.8462489,0.7649671
544,['13181N3'],0.91007787,0.36759543,1.0460607,0.9343982,0.6528486,0.746521
545,['19573N2_one_1.0'],2.8153465,2.8286512,1.4738698,1.5724686,1.1078603,1.1578501
546,['21170N2_one_1.0'],4.663606,4.5288315,2.126034,2.1820915,1.60756,1.5925875
547,['21011N2_two_0.5'],4.529858,4.114673,3.9269037,3.3926165,3.0614064,2.765138
548,['18121N3'],1.2085724,1.0660851,0.6156622,0.121923685,0.3728384,-0.053606987
549,['19366N2_one_1.0'],4.6603165,3.812186,2.159521,2.0106804,1.655243,1.4744849
550,['13051N2_one_1.0'],1.2263155,1.5071338,1.6263514,1.3038443,1.1251693,1.0422585
551,['19366N2_one_0.5'],5.311891,4.508942,2.1933305,1.9148729,1.6391877,1.329918
552,['21280N3_two_1.0'],6.562192,4.6948357,5.5637903,5.090415,4.379202,4.22577
553,['20391N2_two_1.0'],0.91199195,0.63662195,2.499403,2.2170403,2.741932,2.7315366
554,['14080N2_one_0.5'],5.179645,4.7060633,2.2470481,2.0370765,1.602517,1.4697524
555,['19365N2_one_1.0'],3.9485347,4.384814,1.831043,2.166454,1.3657632,1.5929245
556,['15162N2'],2.9926121,2.9538438,1.0207006,0.9576254,0.6617168,0.6277101
557,['20272C2_one_0.5'],1.1340225,1.1276343,1.1569173,0.7166858,0.79327285,0.5165405
